Date,Dividends,Stock Splits
2000-02-08,0.01667,0.0
2000-08-08,0.03333,0.0
2001-02-06,0.04667,0.0
2001-08-07,0.04667,0.0
2002-02-01,0.06,0.0
2002-03-15,0.0,1.5
2002-08-02,0.06,0.0
2003-02-04,0.08,0.0
2003-08-01,0.08,0.0
2004-02-03,0.1,0.0
2004-08-06,0.1,0.0
2005-02-04,0.12,0.0
2005-08-05,0.12,0.0
2006-02-07,0.14,0.0
2006-08-08,0.14,0.0
2007-02-06,0.16,0.0
2007-08-07,0.16,0.0
2008-02-05,0.18,0.0
2008-08-05,0.18,0.0
2009-02-10,0.18,0.0
2009-08-11,0.09,0.0
2010-02-09,0.09,0.0
2010-08-10,0.09,0.0
2011-02-08,0.09,0.0
2011-08-09,0.09,0.0
2012-02-07,0.09,0.0
2012-08-07,0.09,0.0
2013-02-05,0.09,0.0
2013-08-06,0.09,0.0
2014-02-04,0.1,0.0
2014-05-06,0.1,0.0
2014-08-05,0.1,0.0
2014-11-04,0.1,0.0
2015-02-03,0.11,0.0
2015-05-05,0.11,0.0
2015-08-04,0.11,0.0
2015-11-09,0.11,0.0
2016-02-09,0.12,0.0
2016-05-10,0.12,0.0
2016-08-09,0.12,0.0
2016-11-08,0.12,0.0
2017-02-07,0.14,0.0
2017-05-09,0.14,0.0
2017-08-08,0.14,0.0
2017-11-08,0.14,0.0
2018-02-07,0.19,0.0
2018-05-09,0.19,0.0
2018-08-08,0.19,0.0
2018-11-07,0.19,0.0
2019-02-06,0.25,0.0
2019-05-08,0.25,0.0
2019-08-07,0.25,0.0
2019-11-06,0.25,0.0
2020-02-05,0.28,0.0
2020-05-06,0.28,0.0
2020-08-05,0.28,0.0
2020-11-10,0.28,0.0
2021-02-10,0.31,0.0
2021-05-05,0.31,0.0
