Date,Dividends,Stock Splits
1999-03-19,0.094,0.0
1999-06-18,0.038,0.0
1999-09-17,0.054,0.0
1999-12-17,0.11,0.0
2000-03-17,0.057,0.0
2000-06-16,0.061,0.0
2000-09-15,0.085,0.0
2000-12-15,0.128,0.0
2001-03-16,0.079,0.0
2001-06-15,0.065,0.0
2001-09-21,0.091,0.0
2002-03-15,0.082,0.0
2002-06-21,0.059,0.0
2002-09-20,0.077,0.0
2002-12-20,0.113,0.0
2003-03-21,0.076,0.0
2003-06-20,0.05,0.0
2003-09-19,0.087,0.0
2003-12-19,0.13,0.0
2004-03-19,0.091,0.0
2004-06-18,0.058,0.0
2004-09-17,0.099,0.0
2004-12-17,0.156,0.0
2005-03-18,0.107,0.0
2005-06-17,0.075,0.0
2005-09-16,0.118,0.0
2005-12-16,0.19,0.0
2006-03-17,0.126,0.0
2006-06-16,0.085,0.0
2006-09-15,0.138,0.0
2006-12-15,0.283,0.0
2007-03-16,0.076,0.0
2007-06-15,0.101,0.0
2007-09-21,0.204,0.0
2007-12-21,0.186,0.0
2008-03-20,0.161,0.0
2008-06-20,0.171,0.0
2008-09-19,0.176,0.0
2008-12-19,0.217,0.0
2009-03-20,0.173,0.0
2009-06-19,0.148,0.0
2009-09-18,0.144,0.0
2009-12-18,0.181,0.0
2010-03-19,0.106,0.0
2010-06-18,0.147,0.0
2010-09-17,0.155,0.0
2010-12-17,0.177,0.0
2011-03-18,0.157,0.0
2011-06-17,0.175,0.0
2011-09-16,0.178,0.0
2011-12-16,0.218,0.0
2012-03-16,0.177,0.0
2012-06-15,0.164,0.0
2012-09-21,0.24,0.0
2012-12-21,0.28,0.0
2013-03-15,0.182,0.0
2013-06-21,0.216,0.0
2013-09-20,0.219,0.0
2013-12-20,0.259,0.0
2014-03-21,0.225,0.0
2014-06-20,0.25,0.0
2014-09-19,0.257,0.0
2014-12-19,0.316,0.0
2015-03-20,0.261,0.0
2015-06-19,0.278,0.0
2015-09-18,0.281,0.0
2015-12-18,0.319,0.0
2016-03-18,0.283,0.0
2016-06-17,0.307,0.0
2016-09-16,0.312,0.0
2016-12-16,0.384,0.0
2017-03-17,0.297,0.0
2017-06-16,0.324,0.0
2017-09-15,0.316,0.0
2017-12-15,0.402,0.0
2018-03-16,0.307,0.0
2018-06-15,0.302,0.0
2018-09-21,0.384,0.0
2018-12-21,0.392,0.0
2019-03-15,0.428,0.0
2019-06-21,0.337,0.0
2019-09-20,0.415,0.0
2019-12-20,0.403,0.0
2020-03-23,0.396,0.0
2020-06-22,0.306,0.0
2020-09-21,0.305,0.0
2020-12-21,0.366,0.0
2021-03-22,0.296,0.0
2021-06-21,0.314,0.0
