Date,Dividends,Stock Splits
1997-06-11,0.0,2.0
2010-11-18,0.15,0.0
2011-02-16,0.15,0.0
2011-05-19,0.15,0.0
2011-08-18,0.18,0.0
2011-11-17,0.18,0.0
2012-02-15,0.18,0.0
2012-05-17,0.18,0.0
2012-08-20,0.2,0.0
2012-11-15,0.2,0.0
2013-02-15,0.2,0.0
2013-05-16,0.2,0.0
2013-08-19,0.22,0.0
2013-11-18,0.22,0.0
2014-02-14,0.22,0.0
2014-05-20,0.22,0.0
2014-08-19,0.25,0.0
2014-11-18,0.25,0.0
2015-02-11,0.25,0.0
2015-05-19,0.25,0.0
2015-08-18,0.29,0.0
2015-11-17,0.29,0.0
2016-02-23,0.29,0.0
2016-05-24,0.29,0.0
2016-08-23,0.33,0.0
2016-11-21,0.33,0.0
2017-02-21,0.33,0.0
2017-05-23,0.33,0.0
2017-08-22,0.37,0.0
2017-11-21,0.37,0.0
2018-02-21,0.37,0.0
2018-05-23,0.37,0.0
2018-08-22,0.43,0.0
2018-11-20,0.43,0.0
2019-02-20,0.43,0.0
2019-05-22,0.43,0.0
2019-08-21,0.48,0.0
2019-11-20,0.48,0.0
2020-02-19,0.48,0.0
2020-05-20,0.48,0.0
2020-08-19,0.48,0.0
2020-11-18,0.48,0.0
2021-02-17,0.48,0.0
2021-05-19,0.48,0.0
