Date,Dividends,Stock Splits
1990-12-04,0.38052,0.0
1991-02-15,0.14739,0.0
1991-05-13,0.0,2.0
1991-05-20,0.13605,0.0
1991-08-20,0.14966,0.0
1991-12-04,0.24943,0.0
1992-02-14,0.14966,0.0
1992-05-18,0.14966,0.0
1992-08-18,0.15873,0.0
1992-12-04,0.31746,0.0
1993-02-12,0.18141,0.0
1993-05-17,0.18141,0.0
1993-08-17,0.18141,0.0
1993-12-06,0.40816,0.0
1994-02-14,0.20408,0.0
1994-05-16,0.20408,0.0
1994-08-15,0.0,2.0
1994-08-22,0.20862,0.0
1994-12-05,0.27211,0.0
1995-02-13,0.27211,0.0
1995-05-15,0.27211,0.0
1995-08-23,0.27211,0.0
1995-12-06,0.31746,0.0
1996-02-14,0.31746,0.0
1996-05-15,0.31746,0.0
1996-08-21,0.31746,0.0
1996-12-04,0.36281,0.0
1997-02-12,0.36281,0.0
1997-05-14,0.36281,0.0
1997-08-20,0.36281,0.0
1997-12-08,0.43537,0.0
1998-02-11,0.43537,0.0
1998-05-13,0.43537,0.0
1998-08-19,0.43537,0.0
1998-12-09,0.54422,0.0
1999-02-10,0.54422,0.0
1999-05-19,0.54422,0.0
1999-08-25,0.54422,0.0
1999-12-01,0.0,1.05
1999-12-16,0.0,1.0
1999-12-21,0.61905,0.0
2000-02-16,0.61905,0.0
2000-05-24,0.61905,0.0
2000-08-23,0.61905,0.0
2000-12-20,0.67619,0.0
2001-02-21,0.67619,0.0
2001-05-23,0.67619,0.0
2001-08-22,0.67619,0.0
2001-12-19,0.72381,0.0
2002-02-20,0.72381,0.0
2002-05-22,0.72381,0.0
2002-08-21,0.72381,0.0
2002-12-18,0.79048,0.0
2003-02-19,0.79048,0.0
2003-05-21,0.79048,0.0
2003-08-21,0.79048,0.0
2003-12-17,0.8381,0.0
2004-02-19,0.8381,0.0
2004-05-20,0.8381,0.0
2004-08-20,0.8381,0.0
2004-11-29,0.0,1.05
2004-12-15,0.9,0.0
2005-02-17,0.9,0.0
2005-05-20,0.9,0.0
2005-08-24,0.9,0.0
2005-12-16,0.92,0.0
2006-02-17,0.92,0.0
2006-05-19,0.92,0.0
2006-08-18,0.92,0.0
2006-12-20,0.93,0.0
2007-02-16,0.93,0.0
2007-05-18,0.93,0.0
2007-08-17,0.93,0.0
2007-12-17,0.94,0.0
2008-02-21,0.94,0.0
2008-05-23,0.94,0.0
2008-08-22,0.94,0.0
2008-11-24,0.95,0.0
2009-02-24,0.94,0.0
2009-05-22,0.94,0.0
2009-08-24,0.94,0.0
2009-11-23,0.94,0.0
2010-02-24,0.94,0.0
2010-05-24,0.94,0.0
2010-08-23,0.94,0.0
2010-11-22,0.94,0.0
2011-02-23,0.94,0.0
2011-05-23,0.94,0.0
2011-08-22,0.94,0.0
2011-11-21,0.94,0.0
2012-02-22,0.94,0.0
2012-05-21,0.94,0.0
2012-08-20,0.94,0.0
2012-11-20,0.94,0.0
2013-02-20,0.94,0.0
2013-05-20,0.94,0.0
2013-08-21,0.94,0.0
2013-11-18,0.94,0.0
2013-11-20,0.94,0.0
2014-02-19,0.94,0.0
2014-05-21,0.94,0.0
2014-08-20,0.94,0.0
2014-11-19,0.94,0.0
2015-02-18,0.94,0.0
2015-05-20,0.94,0.0
2015-08-19,0.94,0.0
2015-11-18,0.94,0.0
2016-02-17,0.94,0.0
2016-05-18,0.94,0.0
2016-08-17,0.94,0.0
2016-11-16,0.94,0.0
2017-02-15,0.94,0.0
2017-05-17,0.94,0.0
2017-08-16,0.94,0.0
2017-11-16,0.94,0.0
2018-02-15,0.94,0.0
2018-05-17,1.21,0.0
2018-08-16,0.96,0.0
2018-11-15,0.96,0.0
2019-02-14,1.21,0.0
2019-05-16,1.01,0.0
2019-08-15,1.01,0.0
2019-11-14,1.01,0.0
2020-02-20,1.22,0.0
2020-05-21,1.02,0.0
2020-08-20,1.02,0.0
2020-11-19,1.02,0.0
2021-02-18,0.2,0.0
2021-05-20,1.03,0.0
2021-08-19,1.03,0.0
2021-11-18,0.2,0.0
2022-02-17,1.04,0.0
