Date,Dividends,Stock Splits
1995-06-16,0.095,0.0
1995-12-28,0.184,0.0
1996-03-15,0.136,0.0
1996-06-21,0.162,0.0
1996-09-20,0.153,0.0
1996-12-20,0.193,0.0
1997-03-21,0.151,0.0
1997-06-20,0.15,0.0
1997-09-19,0.153,0.0
1997-12-19,0.155,0.0
1997-12-24,0.16,0.0
1998-03-20,0.15,0.0
1998-06-19,0.142,0.0
1998-09-18,0.146,0.0
1998-12-18,0.158,0.0
1998-12-21,1.5,0.0
1999-03-19,0.175,0.0
1999-06-18,0.179,0.0
1999-09-17,0.17,0.0
1999-12-17,0.185,0.0
1999-12-20,2.0,0.0
2000-03-17,0.179,0.0
2000-06-16,0.207,0.0
2000-09-14,0.202,0.0
2000-12-15,0.193,0.0
2001-03-16,0.167,0.0
2001-06-15,0.181,0.0
2001-09-21,0.171,0.0
2001-12-21,0.196,0.0
2002-03-15,0.173,0.0
2002-06-21,0.179,0.0
2002-09-20,0.175,0.0
2002-12-20,0.191,0.0
2003-03-21,0.223,0.0
2003-06-20,0.198,0.0
2003-09-19,0.202,0.0
2003-12-19,0.236,0.0
2004-03-19,0.246,0.0
2004-06-18,0.269,0.0
2004-09-17,0.235,0.0
2004-12-17,0.306,0.0
2005-03-18,0.231,0.0
2005-06-17,0.487,0.0
2005-09-16,0.317,0.0
2005-12-16,0.364,0.0
2006-03-17,0.38,0.0
2006-06-16,0.405,0.0
2006-09-15,0.34,0.0
2006-12-15,0.599,0.0
2007-03-16,0.613,0.0
2007-06-15,0.424,0.0
2007-09-21,0.351,0.0
2007-12-21,0.447,0.0
2008-03-20,0.393,0.0
2008-06-20,0.435,0.0
2008-09-19,0.437,0.0
2008-12-19,0.555,0.0
2009-03-20,0.337,0.0
2009-06-19,0.394,0.0
2009-09-18,0.389,0.0
2009-12-18,0.488,0.0
2010-03-19,0.396,0.0
2010-06-18,0.369,0.0
2010-09-17,0.283,0.0
2010-12-17,0.456,0.0
2011-03-18,0.444,0.0
2011-06-17,0.469,0.0
2011-09-16,0.272,0.0
2011-12-16,0.529,0.0
2012-03-16,0.383,0.0
2012-06-15,0.51,0.0
2012-09-21,0.411,0.0
2012-12-21,0.816,0.0
2013-03-15,0.497,0.0
2013-06-21,0.736,0.0
2013-09-20,0.662,0.0
2013-12-20,0.71,0.0
2014-03-21,0.685,0.0
2014-06-20,0.779,0.0
2014-09-19,0.56,0.0
2014-12-19,1.074,0.0
2015-03-20,0.614,0.0
2015-06-19,0.924,0.0
2015-09-18,0.901,0.0
2015-12-18,1.003,0.0
2016-03-18,0.816,0.0
2016-06-17,0.848,0.0
2016-09-16,1.113,0.0
2016-12-16,1.165,0.0
2017-03-17,0.823,0.0
2017-06-16,0.524,0.0
2017-09-15,1.445,0.0
2017-12-15,1.299,0.0
2018-03-16,0.861,0.0
2018-06-15,1.01,0.0
2018-09-21,1.056,0.0
2018-12-21,1.268,0.0
2019-03-15,0.884,0.0
2019-06-21,1.337,0.0
2019-09-20,1.373,0.0
2019-12-20,1.449,0.0
2020-03-20,1.11,0.0
2020-06-19,1.122,0.0
2020-09-18,1.033,0.0
2020-12-18,1.448,0.0
2021-03-19,0.864,0.0
