Date,Dividends,Stock Splits
1985-03-27,0.125,0.0
1985-06-12,0.125,0.0
1985-09-16,0.125,0.0
1985-12-16,0.125,0.0
1986-03-17,0.125,0.0
1986-06-16,0.125,0.0
1986-09-15,0.125,0.0
1986-12-15,0.125,0.0
1987-03-16,0.125,0.0
1987-06-15,0.125,0.0
1987-09-14,0.125,0.0
1987-12-15,0.125,0.0
1988-03-18,0.125,0.0
1988-06-14,0.125,0.0
1988-09-14,0.125,0.0
1988-12-14,0.125,0.0
1989-03-14,0.125,0.0
1989-06-14,0.125,0.0
1989-09-13,0.125,0.0
1989-12-13,0.125,0.0
1990-03-14,0.125,0.0
1990-06-13,0.125,0.0
1990-09-12,0.125,0.0
1990-12-17,0.125,0.0
1991-03-13,0.125,0.0
1991-06-12,0.125,0.0
1991-09-16,0.125,0.0
1991-12-16,0.125,0.0
1992-03-16,0.125,0.0
1992-06-15,0.125,0.0
1992-09-14,0.125,0.0
1992-12-15,0.125,0.0
1993-03-15,0.125,0.0
1993-06-14,0.125,0.0
1993-09-14,0.25,0.0
1993-12-15,0.25,0.0
1994-03-15,0.25,0.0
1994-06-14,0.25,0.0
1994-09-14,0.25,0.0
1994-12-14,0.25,0.0
1995-03-15,0.25,0.0
1995-06-16,0.25,0.0
1995-09-15,0.25,0.0
1995-12-15,0.25,0.0
1996-03-15,0.25,0.0
1996-06-14,0.25,0.0
1996-09-18,0.25,0.0
1996-12-18,0.25,0.0
1997-03-19,0.25,0.0
1997-06-18,0.25,0.0
1997-09-17,0.25,0.0
1997-12-17,0.25,0.0
1998-03-18,0.25,0.0
1998-06-17,0.25,0.0
1998-09-16,0.25,0.0
1998-12-17,0.25,0.0
1999-03-17,0.25,0.0
1999-06-16,0.25,0.0
1999-09-16,0.25,0.0
1999-12-17,0.25,0.0
2000-03-17,0.25,0.0
2000-06-16,0.25,0.0
2000-09-15,0.25,0.0
2000-12-15,0.25,0.0
2001-03-16,0.25,0.0
2001-06-15,0.25,0.0
2001-09-14,0.25,0.0
2001-09-17,0.25,0.0
2001-12-19,0.25,0.0
2002-03-15,0.25,0.0
2002-06-14,0.75,0.0
2002-09-18,0.75,0.0
2002-12-19,0.75,0.0
2003-03-19,0.75,0.0
2003-06-18,0.75,0.0
2003-09-17,0.75,0.0
2003-12-17,0.75,0.0
2004-03-18,0.75,0.0
2004-06-17,0.75,0.0
2004-09-16,0.75,0.0
2004-12-17,0.75,0.0
2005-03-17,0.75,0.0
2005-06-16,0.75,0.0
2005-09-16,0.75,0.0
2005-12-16,0.75,0.0
2006-03-17,0.75,0.0
2006-06-16,0.75,0.0
2006-09-15,0.75,0.0
2006-12-19,0.75,0.0
2007-03-16,0.75,0.0
2007-06-15,0.75,0.0
2007-09-14,0.75,0.0
2007-12-19,0.75,0.0
2008-03-18,0.75,0.0
2008-06-18,0.75,0.0
2008-09-17,0.75,0.0
2008-12-18,0.75,0.0
2009-03-18,0.75,0.0
2009-06-17,0.75,0.0
2009-09-16,0.75,0.0
2009-12-17,0.75,0.0
2010-03-17,0.75,0.0
2010-06-16,0.75,0.0
2010-09-15,0.75,0.0
2010-12-16,6.75,0.0
2012-12-13,12.0,0.0
2017-02-09,1.5,0.0
2017-05-11,1.5,0.0
2017-08-10,1.5,0.0
2017-11-10,1.5,0.0
2018-03-02,1.5,0.0
2018-05-11,1.5,0.0
2018-08-17,1.5,0.0
2018-11-08,1.5,0.0
2019-03-01,2.25,0.0
2019-05-09,2.25,0.0
2019-08-09,2.25,0.0
2019-11-07,2.25,0.0
2020-02-28,2.25,0.0
2020-05-06,2.25,0.0
2020-08-06,2.25,0.0
2020-11-05,2.25,0.0
2021-02-25,2.25,0.0
2021-05-13,2.25,0.0
2021-08-12,2.25,0.0
2021-11-10,2.25,0.0
