Date,Dividends,Stock Splits
1984-12-04,0.598,0.0
1985-03-04,0.6076,0.0
1985-06-04,0.6076,0.0
1985-09-04,0.6076,0.0
1985-12-04,0.6076,0.0
1986-03-04,0.6176,0.0
1986-06-04,0.6176,0.0
1986-09-04,0.6176,0.0
1986-12-04,0.07721,0.0
1987-03-04,0.07843,0.0
1987-05-11,0.0,2.0
1987-06-04,0.07843,0.0
1987-09-03,0.07843,0.0
1987-12-04,0.07843,0.0
1988-03-04,0.3186,0.0
1988-06-06,0.07966,0.0
1988-09-02,0.08211,0.0
1988-12-05,0.08211,0.0
1989-03-06,0.08211,0.0
1989-06-05,0.08578,0.0
1989-09-01,0.08578,0.0
1989-12-04,0.08578,0.0
1990-03-05,0.08578,0.0
1990-06-05,0.08824,0.0
1990-09-04,0.08824,0.0
1990-12-04,0.08824,0.0
1991-03-04,0.08824,0.0
1991-06-04,0.08824,0.0
1991-09-04,0.08824,0.0
1991-12-04,0.08824,0.0
1992-03-04,0.08824,0.0
1992-06-04,0.08824,0.0
1992-09-03,0.08824,0.0
1992-12-04,0.08824,0.0
1993-03-04,0.09,1.02
1993-06-04,0.09,0.0
1993-09-03,0.09,0.0
1993-12-06,0.09,0.0
1994-03-04,0.09,0.0
1994-06-06,0.09,0.0
1994-09-02,0.09,0.0
1994-12-05,0.09,0.0
1995-03-06,0.09,0.0
1995-06-05,0.36,0.0
1995-06-06,0.09,0.0
1995-09-07,0.09,0.0
1995-12-07,0.09,0.0
1996-03-07,0.09,0.0
1996-06-06,0.09,0.0
1996-09-06,0.09,0.0
1996-12-06,0.09,0.0
1997-03-06,0.09,0.0
1997-06-06,0.09,0.0
1997-09-08,0.09,0.0
1997-12-08,0.09,0.0
1998-03-06,0.09,0.0
1998-06-08,0.09,0.0
1998-09-08,0.09,0.0
1998-12-08,0.09,0.0
1999-03-08,0.09,0.0
1999-06-08,0.09,0.0
1999-09-08,0.09,0.0
1999-12-08,0.09,0.0
2000-03-08,0.09125,0.0
2000-06-07,0.09125,0.0
2000-09-07,0.09125,0.0
2000-12-07,0.09125,0.0
2001-03-07,0.0925,0.0
2001-06-07,0.0925,0.0
2001-09-06,0.0925,0.0
2001-12-06,0.0925,0.0
2002-03-07,0.09375,0.0
2002-06-06,0.09375,0.0
2002-09-06,0.09375,0.0
2002-12-06,0.09625,0.0
2003-03-06,0.09625,0.0
2003-06-06,0.09625,0.0
2003-09-08,0.09625,0.0
2003-12-08,0.10125,0.0
2004-03-08,0.10125,0.0
2004-06-08,0.10125,0.0
2004-09-08,0.10125,0.0
2004-12-08,0.10625,0.0
2005-03-08,0.10625,0.0
2005-06-08,0.10625,0.0
2005-07-01,0.0,2.0
2005-09-07,0.1065,0.0
2005-12-07,0.1125,0.0
2006-03-08,0.1125,0.0
2006-06-07,0.1125,0.0
2006-09-07,0.1125,0.0
2006-12-07,0.1225,0.0
2007-03-07,0.1225,0.0
2007-06-07,0.1225,0.0
2007-09-06,0.1225,0.0
2007-12-06,0.135,0.0
2008-03-06,0.135,0.0
2008-06-06,0.135,0.0
2008-09-08,0.135,0.0
2008-12-08,0.149,0.0
2009-03-06,0.149,0.0
2009-06-08,0.149,0.0
2009-09-08,0.149,0.0
2009-12-08,0.165,0.0
2010-03-08,0.165,0.0
2010-06-08,0.165,0.0
2010-09-08,0.165,0.0
2010-12-08,0.1825,0.0
2011-03-08,0.1825,0.0
2011-06-08,0.1825,0.0
2011-09-07,0.1825,0.0
2011-12-07,0.2015,0.0
2012-03-07,0.2015,0.0
2012-06-07,0.2015,0.0
2012-09-06,0.2015,0.0
2012-12-06,0.2215,0.0
2013-03-07,0.2215,0.0
2013-06-06,0.2215,0.0
2013-09-06,0.2215,0.0
2013-12-06,0.2365,0.0
2014-03-06,0.2365,0.0
2014-06-06,0.2365,0.0
2014-09-08,0.2365,0.0
2014-12-18,0.251,0.0
2015-03-06,0.251,0.0
2015-05-08,0.0,2.0
2015-05-11,0.0,2.0
2015-06-08,0.251,0.0
2015-09-08,0.251,0.0
2015-12-08,0.264,0.0
2016-03-15,0.264,0.0
2016-06-08,0.264,0.0
2016-09-07,0.264,0.0
2016-12-07,0.273,0.0
2017-03-15,0.273,0.0
2017-06-07,0.273,0.0
2017-09-08,0.273,0.0
2017-12-08,0.28,0.0
2018-03-16,0.28,0.0
2018-06-08,0.28,0.0
2018-09-07,0.28,0.0
2018-12-07,0.288,0.0
2019-03-15,0.288,0.0
2019-06-07,0.288,0.0
2019-09-09,0.288,0.0
2019-12-09,0.295,0.0
2020-03-17,0.295,0.0
2020-06-09,0.295,0.0
2020-09-09,0.295,0.0
2020-12-09,0.303,0.0
2021-03-16,0.3025,0.0
2021-06-09,0.3025,0.0
2021-09-09,0.3025,0.0
2021-12-09,0.31,0.0
