Date,Dividends,Stock Splits
2014-11-25,0.037,0.0
2015-02-25,0.259,0.0
2015-02-26,0.2592,0.0
2015-05-27,0.34,0.0
2015-08-26,0.4,0.0
2015-11-25,0.43,0.0
2016-08-29,0.29,0.0
2016-11-28,0.163,0.0
2017-03-02,0.25,0.0
2017-03-24,0.25,0.0
2017-05-26,0.25,0.0
2017-08-29,0.26,0.0
2017-11-29,0.29,0.0
2018-03-16,0.31,0.0
2018-05-30,0.32,0.0
2018-08-30,0.34,0.0
2018-11-29,0.36,0.0
2019-03-11,0.37,0.0
2019-05-31,0.39,0.0
2019-08-29,0.4,0.0
2019-11-27,0.41,0.0
2020-03-11,0.41,0.0
2020-05-29,0.41,0.0
2020-08-28,0.42,0.0
2020-11-27,0.42,0.0
2021-03-11,0.42,0.0
2021-05-27,0.43,0.0
