Date,Dividends,Stock Splits
1981-07-01,0.0,12.43
1985-02-08,0.22025,0.0
1985-05-13,0.22025,0.0
1985-08-12,0.22025,0.0
1985-11-12,0.22025,0.0
1986-02-10,0.22025,0.0
1986-05-12,0.22025,0.0
1986-08-11,0.23535,0.0
1986-09-03,0.0,1.5
1986-11-07,0.23535,0.0
1987-02-09,0.23535,0.0
1987-05-11,0.23535,0.0
1987-08-12,0.23535,0.0
1987-11-10,0.23535,0.0
1988-02-09,0.23535,0.0
1988-05-09,0.23535,0.0
1988-08-11,0.23535,0.0
1988-11-07,0.23535,0.0
1989-02-07,0.23535,0.0
1989-05-09,0.23535,0.0
1989-08-09,0.23535,0.0
1989-11-09,0.23535,0.0
1990-02-07,0.25045,0.0
1990-05-10,0.25045,0.0
1990-08-09,0.25045,0.0
1990-11-06,0.25045,0.0
1991-02-05,0.25045,0.0
1991-05-09,0.25045,0.0
1991-08-12,0.25045,0.0
1991-11-06,0.25045,0.0
1992-02-11,0.26035,0.0
1992-05-07,0.26035,0.0
1992-08-12,0.26035,0.0
1992-11-10,0.26035,0.0
1993-02-09,0.26035,0.0
1993-05-10,0.27024,0.0
1993-08-11,0.27024,0.0
1993-11-09,0.27024,0.0
1994-02-09,0.27024,0.0
1994-05-10,0.27024,0.0
1994-08-09,0.28065,0.0
1994-11-08,0.28013,0.0
1995-02-07,0.28013,0.0
1995-05-09,0.28013,0.0
1995-08-11,0.29002,0.0
1995-11-10,0.29002,0.0
1996-02-09,0.29002,0.0
1996-05-10,0.29002,0.0
1996-07-11,0.0,1.5
1996-08-13,0.20272,0.0
1996-11-12,0.19995,0.0
1997-02-10,0.20272,0.0
1997-05-09,0.20272,0.0
1997-08-15,0.21244,0.0
1997-11-06,0.21244,0.0
1998-01-13,0.0,1.3333333333333333
1998-02-11,0.1625,0.0
1998-05-11,0.1625,0.0
1998-08-13,0.17005,0.0
1998-11-06,0.17005,0.0
1999-02-08,0.17005,0.0
1999-05-10,0.17005,0.0
1999-08-13,0.1802,0.0
1999-11-09,0.1802,0.0
2000-02-11,0.1802,0.0
2000-05-11,0.1802,0.0
2000-08-11,0.1802,0.0
2000-11-13,0.19375,0.0
2000-12-04,0.0,1.25
2001-02-12,0.155,0.0
2001-05-11,0.155,0.0
2001-08-15,0.155,0.0
2001-11-14,0.16583,0.0
2001-12-03,0.0,1.25
2002-02-08,0.13266,0.0
2002-05-10,0.13266,0.0
2002-08-14,0.13266,0.0
2002-11-13,0.14,0.0
2003-02-12,0.14,0.0
2003-05-13,0.14,0.0
2003-08-13,0.14,0.0
2003-11-12,0.15,0.0
2003-12-02,0.0,1.25
2004-02-11,0.12,0.0
2004-05-12,0.12,0.0
2004-08-12,0.12,0.0
2004-11-10,0.13,0.0
2005-02-10,0.13,0.0
2005-05-16,0.13,0.0
2005-08-16,0.13,0.0
2005-11-15,0.14253,0.0
2005-12-02,0.0,1.3333333333333333
2006-02-13,0.1069,0.0
2006-05-16,0.1069,0.0
2006-08-16,0.115,0.0
2006-11-15,0.115,0.0
2007-02-13,0.115,0.0
2007-05-16,0.115,0.0
2007-08-15,0.125,0.0
2007-11-14,0.125,0.0
2008-02-13,0.125,0.0
2008-05-14,0.125,0.0
2008-08-14,0.125,0.0
2008-11-13,0.135,0.0
2009-02-12,0.135,0.0
2009-05-14,0.135,0.0
2009-08-13,0.135,0.0
2009-11-12,0.145,0.0
2010-02-11,0.145,0.0
2010-05-13,0.145,0.0
2010-08-13,0.145,0.0
2010-11-15,0.155,0.0
2011-02-15,0.155,0.0
2011-05-13,0.155,0.0
2011-08-15,0.155,0.0
2011-11-15,0.165,0.0
2012-02-15,0.165,0.0
2012-05-15,0.165,0.0
2012-08-15,0.165,0.0
2012-11-14,0.175,0.0
2013-02-13,0.175,0.0
2013-05-15,0.175,0.0
2013-08-14,0.19,0.0
2013-09-03,0.0,1.25
2013-11-14,0.152,0.0
2014-02-13,0.152,0.0
2014-05-14,0.152,0.0
2014-08-13,0.165,0.0
2014-11-12,0.165,0.0
2015-02-11,0.165,0.0
2015-05-13,0.165,0.0
2015-08-12,0.178,0.0
2015-11-10,0.178,0.0
2016-02-10,0.178,0.0
2016-05-11,0.178,0.0
2016-08-16,0.1913,0.0
2016-11-14,0.1913,0.0
2017-02-13,0.1913,0.0
2017-05-15,0.1913,0.0
2017-08-14,0.2047,0.0
2017-11-16,0.2047,0.0
2018-02-15,0.2047,0.0
2018-05-17,0.2047,0.0
2018-08-16,0.219,0.0
2018-11-15,0.219,0.0
2019-02-14,0.219,0.0
2019-05-16,0.219,0.0
2019-08-15,0.2343,0.0
2019-11-14,0.234,0.0
2020-02-13,0.234,0.0
2020-05-14,0.2343,0.0
2020-08-13,0.2507,0.0
2020-11-12,0.2507,0.0
2021-02-11,0.2507,0.0
2021-05-13,0.251,0.0
2021-08-12,0.2682,0.0
2021-11-10,0.2682,0.0
2022-02-10,0.2682,0.0
