Date,Dividends,Stock Splits
1994-12-23,0.045,0.0
1995-12-27,0.055,0.0
1996-12-26,0.282,0.0
1997-12-26,0.058,0.0
1998-12-28,0.166,0.0
1999-12-28,0.279,0.0
2000-06-27,0.112,0.0
2000-12-27,0.106,0.0
2001-06-27,0.096,0.0
2001-12-26,0.384,0.0
2002-06-26,0.102,0.0
2002-12-26,0.108,0.0
2003-06-25,0.105,0.0
2003-12-26,0.631,0.0
2004-06-25,0.216,0.0
2004-12-28,1.185,0.0
2005-06-27,0.374,0.0
2005-12-27,1.29097,0.0
2006-06-27,0.42838,0.0
2006-12-26,1.31589,0.0
2007-06-27,0.676,0.0
2007-12-26,1.979,0.0
2008-06-25,0.61449,0.0
2008-12-26,1.26008,0.0
2009-06-26,0.306873,0.0
2009-12-28,1.43361,0.0
2010-06-25,0.434,0.0
2010-12-28,1.682,0.0
2011-06-27,0.453,0.0
2011-12-28,1.286,0.0
2012-06-27,0.369,0.0
2012-12-26,1.326,0.0
2013-06-25,0.447467,0.0
2013-12-27,1.41603,0.0
2014-06-30,0.492222,0.0
2014-12-29,1.36376,0.0
2015-06-29,0.419041,0.0
2015-12-29,1.29766,0.0
2016-06-28,0.333398,0.0
2016-09-28,0.158211,0.0
2016-12-28,1.25564,0.0
2017-03-29,0.333867,0.0
2017-06-28,0.329083,0.0
2017-09-28,0.343702,0.0
2017-12-28,0.817833,0.0
2018-03-29,0.348121,0.0
2018-06-28,0.33107,0.0
2018-09-27,0.441815,0.0
2018-12-28,1.09882,0.0
2019-03-28,0.419114,0.0
2019-06-27,0.411005,0.0
2019-09-27,0.424603,0.0
2019-12-30,0.811155,0.0
2020-03-30,0.302599,0.0
2020-06-29,0.105256,0.0
2020-09-29,0.338661,0.0
2020-12-30,1.0048,0.0
2021-03-30,0.674472,0.0
