Date,Dividends,Stock Splits
2006-03-29,0.0145,0.0
2006-06-28,0.0595,0.0
2006-10-03,0.07825,0.0
2007-01-03,0.085,0.0
2007-04-04,0.089,0.0
2007-06-28,0.09325,0.0
2007-10-03,0.0975,0.0
2008-01-30,0.1375,0.0
2008-05-01,0.11,0.0
2008-08-05,0.12,0.0
2008-11-06,0.12,0.0
2009-02-04,0.1275,0.0
2009-05-06,0.13125,0.0
2009-08-05,0.13375,0.0
2009-11-05,0.13375,0.0
2010-02-04,0.135,0.0
2010-05-05,0.135,0.0
2010-08-05,0.135,0.0
2010-11-04,0.135,0.0
2011-02-03,0.135,0.0
2011-05-04,0.14,0.0
2011-08-03,0.15625,0.0
2011-11-02,0.15625,0.0
2012-02-03,0.15625,0.0
2012-05-02,0.15625,0.0
2012-08-02,0.15625,0.0
2012-11-02,0.15625,0.0
2013-02-05,0.15875,0.0
2013-05-02,0.16125,0.0
2013-08-01,0.16375,0.0
2013-10-31,0.168,0.0
2014-01-27,0.0,2.0
2014-02-05,0.173,0.0
2014-05-01,0.1795,0.0
2014-07-31,0.19,0.0
2014-10-30,0.2075,0.0
2015-02-04,0.225,0.0
2015-05-06,0.245,0.0
2015-07-27,0.0,2.0
2015-08-04,0.265,0.0
2015-11-03,0.285,0.0
2016-02-04,0.285,0.0
2016-05-04,0.285,0.0
2016-08-04,0.285,0.0
2016-11-03,0.285,0.0
2017-02-03,0.285,0.0
2017-05-08,0.285,0.0
2017-08-03,0.285,0.0
2017-11-06,0.295,0.0
2018-02-07,0.305,0.0
2018-05-04,0.305,0.0
2018-08-03,0.305,0.0
2018-11-07,0.305,0.0
2019-02-07,0.305,0.0
2019-05-06,0.305,0.0
2019-08-05,0.305,0.0
2019-11-04,0.305,0.0
2020-02-06,0.305,0.0
2020-05-06,0.305,0.0
2020-08-06,0.305,0.0
2020-11-05,0.1525,0.0
2021-02-05,0.1525,0.0
2021-05-10,0.1525,0.0
2021-08-05,0.1525,0.0
2021-11-04,0.1525,0.0
2022-02-07,0.175,0.0
