Date,Dividends,Stock Splits
2007-02-27,0.07,0.0
2007-05-30,0.07,0.0
2007-08-29,0.07,0.0
2007-11-28,0.07,0.0
2008-02-27,0.07,0.0
2009-11-27,0.07,0.0
2010-02-25,0.07,0.0
2010-05-27,0.07,0.0
2010-08-30,0.07,0.0
2010-11-29,0.49,0.0
2011-02-25,0.07,0.0
2011-05-27,0.1,0.0
2011-08-30,0.1,0.0
2011-11-29,0.1,0.0
2012-02-28,0.1,0.0
2012-05-30,0.1,0.0
2012-08-29,0.1,0.0
2012-11-15,1.1,0.0
2013-02-27,0.1,0.0
2013-05-29,0.1,0.0
2013-08-28,0.1,0.0
2013-11-27,0.1,0.0
2014-02-26,0.1,0.0
2014-05-28,0.1,0.0
2014-08-27,0.1,0.0
2014-11-26,0.1,0.0
2015-02-25,0.1,0.0
2015-05-28,0.1,0.0
2015-08-28,0.1,0.0
2015-11-27,0.12,0.0
2016-02-26,0.12,0.0
2016-05-27,0.12,0.0
2016-08-30,0.12,0.0
2016-11-29,0.14,0.0
2017-02-27,0.14,0.0
2017-05-30,0.14,0.0
2017-08-30,0.14,0.0
2017-11-30,0.16,0.0
2018-02-28,0.16,0.0
2018-05-31,0.16,0.0
2018-08-30,0.16,0.0
2018-11-29,0.18,0.0
2019-02-28,0.18,0.0
2019-05-30,0.18,0.0
2019-08-29,0.18,0.0
2019-11-27,0.2,0.0
2020-02-27,0.2,0.0
2020-05-29,0.2,0.0
2020-08-31,0.2,0.0
2020-11-30,0.22,0.0
2021-02-26,0.22,0.0
2021-05-27,0.22,0.0
2021-08-31,0.22,0.0
2021-11-30,0.24,0.0
