Date,Dividends,Stock Splits
1997-09-23,0.00523,0.0
1998-04-21,0.00487,0.0
1998-09-22,0.00397,0.0
1999-01-11,0.00483,0.0
1999-07-02,0.0031,0.0
1999-12-28,0.00603,0.0
2000-09-27,0.00427,0.0
2000-10-23,0.0,1.0
2000-12-19,0.0082,0.0
2003-02-19,0.00787,0.0
2003-09-30,0.0144,0.0
2004-03-16,0.00153,0.0
2004-09-21,0.00667,0.0
2005-01-18,0.00543,0.0
2005-06-09,0.0,1.2
2005-09-22,0.1373,0.0
2005-12-22,0.0154,0.0
2006-03-21,0.01076,0.0
2006-06-01,0.0112,0.0
2006-09-27,0.3025,0.0
2006-12-20,0.3683,0.0
2007-03-22,0.01424,0.0
2007-06-05,0.00192,0.0
2007-06-22,0.00672,0.0
2007-09-26,0.0326,0.0
2007-12-11,0.01056,0.0
2008-04-15,0.04076,0.0
2008-06-04,0.00028,0.0
2008-07-22,0.03864,0.0
2008-09-30,0.02852,0.0
2009-01-15,0.0066,0.0
2009-04-23,0.00824,0.0
2009-06-09,0.00116,0.0
2009-07-06,0.02316,0.0
2009-09-16,0.03376,0.0
2009-12-03,0.04696,0.0
2010-03-19,0.02468,0.0
2010-05-26,8e-05,0.0
2010-09-30,0.07196,0.0
2010-12-01,0.07308,0.0
2010-12-28,0.0,5.0
2011-03-10,0.0668,0.0
2011-06-01,0.0018,0.0
2011-07-07,0.0494,0.0
2011-10-03,0.0792,0.0
2012-03-01,0.0914,0.0
2012-06-07,0.0026,0.0
2012-06-22,0.026,0.0
2012-10-01,0.0416,0.0
2012-12-27,0.0878,0.0
2013-03-06,0.0652,0.0
2013-09-16,0.0552,0.0
2013-11-11,0.0,5.0
2014-01-15,0.108,0.0
2014-04-03,0.057,0.0
2014-07-29,0.072,0.0
2014-10-28,0.093,0.0
2015-01-02,0.048,0.0
2015-01-08,0.035,0.0
2015-03-02,0.031,0.0
2015-06-02,0.033,0.0
2015-09-09,0.041,0.0
2015-12-22,0.038278,0.0
2016-02-01,0.032999,0.0
2016-07-12,0.039,0.0
2016-11-01,0.051,0.0
2016-12-22,0.067134,0.0
2017-01-24,0.021,0.0
2017-06-26,0.049,0.0
2017-12-19,0.096,0.0
2018-02-01,0.022,0.0
2018-06-18,0.044,0.0
2018-12-19,0.083,0.0
2019-12-20,0.117,0.0
2020-12-18,0.082,0.0
2021-01-14,0.015,0.0
2021-12-20,0.107707,0.0
