Date,Dividends,Stock Splits
2013-01-30,0.036,0.0
2013-04-26,0.179,0.0
2013-07-29,0.198,0.0
2013-10-29,0.214,0.0
2013-11-11,0.0,inf
2014-01-29,0.231,0.0
2014-04-28,0.25,0.0
2014-07-29,0.271,0.0
2014-10-29,0.291,0.0
2014-11-26,0.0,1.1111111111111112
2015-01-29,0.313,0.0
2015-04-28,0.343,0.0
2015-07-29,0.364,0.0
2015-10-29,0.381,0.0
2016-01-28,0.404,0.0
2016-04-28,0.424,0.0
2016-07-28,0.434,0.0
2016-10-27,0.448,0.0
2017-01-31,0.463,0.0
2017-04-27,0.491,0.0
2017-07-27,0.528,0.0
2017-11-01,0.538,0.0
2018-01-31,0.54875,0.0
2018-05-01,0.569,0.0
2018-07-31,0.583,0.0
2018-10-30,0.595,0.0
2019-01-31,0.603,0.0
2019-04-30,0.61,0.0
2019-07-30,0.618,0.0
2019-10-31,0.62,0.0
2020-01-30,0.622,0.0
2020-04-30,0.311,0.0
2020-07-30,0.311,0.0
2020-10-29,0.311,0.0
2021-01-29,0.311,0.0
2021-04-29,0.315,0.0
2021-07-29,0.319,0.0
2021-10-29,0.323,0.0
2022-01-28,0.327,0.0
