Date,Dividends,Stock Splits
1996-10-10,0.0625,0.0
1996-12-17,0.07,0.0
1997-03-18,0.07,0.0
1997-06-17,0.07,0.0
1997-09-16,0.07,0.0
1997-12-16,0.08,0.0
1998-03-17,0.08,0.0
1998-06-16,0.085,0.0
1998-09-15,0.085,0.0
1998-12-15,0.085,0.0
1999-03-16,0.085,0.0
1999-07-06,0.095,0.0
1999-08-04,0.0,2.0
1999-09-14,0.095,0.0
1999-12-14,0.105,0.0
2000-03-14,0.105,0.0
2000-06-13,0.125,0.0
2000-09-12,0.125,0.0
2000-12-12,0.125,0.0
2001-03-13,0.14,0.0
2001-06-12,0.14,0.0
2001-09-18,0.14,0.0
2001-12-18,0.14,0.0
2002-03-12,0.14,0.0
2002-06-18,0.14,0.0
2002-09-17,0.14,0.0
2002-12-17,0.14,0.0
2003-03-18,0.14,0.0
2003-06-17,0.14,0.0
2003-09-16,0.16,0.0
2003-12-16,0.16,0.0
2004-03-16,0.17,0.0
2004-06-15,0.17,0.0
2004-09-14,0.18,0.0
2004-12-14,0.18,0.0
2005-03-15,0.2,0.0
2005-06-14,0.16,0.0
2005-09-13,0.21,0.0
2005-12-13,0.1815,0.0
2006-03-14,0.1895,0.0
2006-06-13,0.199,0.0
2006-09-12,0.214,0.0
2007-01-03,0.2075,0.0
2007-04-02,0.2285,0.0
2007-07-02,0.2475,0.0
2007-10-01,0.285,0.0
2008-01-02,0.2905,0.0
2008-04-01,0.301,0.0
2008-07-07,0.2905,0.0
2008-10-01,0.2915,0.0
2009-01-02,0.249,0.0
2009-04-01,0.243,0.0
2009-07-01,0.537,0.0
2009-10-01,0.2845,0.0
2010-01-04,0.29,0.0
2010-04-01,0.3005,0.0
2010-07-01,0.291,0.0
2010-07-02,0.61,0.0
2010-10-01,0.2955,0.0
2011-01-04,0.307,0.0
2011-04-01,0.3405,0.0
2011-07-01,0.3415,0.0
2011-07-05,0.66,0.0
2011-10-03,0.3255,0.0
2012-01-03,0.333,0.0
2012-04-02,0.362,0.0
2012-07-02,0.3505,0.0
2012-10-01,0.3915,0.0
2013-01-02,0.385,0.0
2013-04-01,0.398,0.0
2013-07-05,0.3835,0.0
2013-10-01,0.4125,0.0
2014-01-02,0.404,0.0
2014-02-03,0.0,2.0
2014-04-01,0.425,0.0
2014-07-07,0.441,0.0
2014-10-01,0.42,0.0
2015-01-02,0.404,0.0
2015-04-02,0.404,0.0
2015-07-07,0.403,0.0
2015-10-02,0.384,0.0
2016-01-06,0.364,0.0
2016-04-06,0.419,0.0
2016-07-06,0.424,0.0
2016-10-05,0.417,0.0
2017-01-06,0.416,0.0
2017-04-06,0.447,0.0
2017-07-06,0.463,0.0
2017-10-05,0.481,0.0
2018-01-09,0.483,0.0
2018-04-09,0.524,0.0
2018-07-09,0.512,0.0
2018-10-09,0.517,0.0
2019-01-09,0.505,0.0
2019-04-09,0.556,0.0
2019-07-09,0.565,0.0
2019-10-09,0.555,0.0
2020-01-09,0.568,0.0
2020-04-08,0.565,0.0
2020-07-09,0.79,0.0
2020-10-08,0.79,0.0
2021-01-07,0.623,0.0
2021-04-08,0.79,0.0
2021-07-08,0.79,0.0
2021-10-07,0.79,0.0
2022-01-07,0.89,0.0
