Date,Dividends,Stock Splits
1994-05-06,0.06481,0.0
1994-08-04,0.37035,0.0
1994-08-10,0.4,0.0
1994-11-07,0.37035,0.0
1995-02-13,0.37035,0.0
1995-05-16,0.38887,0.0
1995-08-18,0.38887,0.0
1995-11-21,0.38887,0.0
1996-02-15,0.38887,0.0
1996-05-17,0.38887,0.0
1996-08-19,0.38887,0.0
1996-11-20,0.40739,0.0
1997-02-18,0.40739,0.0
1997-05-19,0.40739,0.0
1997-08-14,0.40739,0.0
1997-11-19,0.42591,0.0
1998-02-05,0.42591,0.0
1998-05-11,0.42591,0.0
1998-08-12,0.42591,0.0
1998-11-20,0.44905,0.0
1999-02-16,0.44905,0.0
1999-05-18,0.44905,0.0
1999-08-17,0.44905,0.0
1999-11-17,0.4722,0.0
2000-02-16,0.4722,0.0
2000-05-16,0.4722,0.0
2000-08-16,0.4722,0.0
2000-11-15,0.49072,0.0
2001-02-20,0.49072,0.0
2001-05-16,0.49072,0.0
2001-08-16,0.49072,0.0
2001-11-15,0.50923,0.0
2002-02-20,0.50923,0.0
2002-05-16,0.50923,0.0
2002-08-23,0.50923,0.0
2002-11-14,0.50923,0.0
2003-02-20,0.52775,0.0
2003-05-16,0.52775,0.0
2003-08-18,0.52775,0.0
2003-11-12,0.56479,0.0
2004-02-19,0.56479,0.0
2004-05-18,0.56479,0.0
2004-08-18,0.56479,0.0
2004-11-10,0.60182,0.0
2005-02-18,0.60182,0.0
2005-05-18,0.60182,0.0
2005-08-05,0.60182,0.0
2005-11-10,0.6296,0.0
2006-02-21,0.6296,0.0
2006-05-17,0.6296,0.0
2006-08-16,0.6296,0.0
2006-11-13,0.65738,0.0
2007-02-21,0.65738,0.0
2007-05-16,0.65738,0.0
2007-08-17,0.65738,0.0
2007-11-13,0.7407,0.0
2008-02-20,0.7407,0.0
2008-05-15,0.7407,0.0
2008-08-19,0.7407,0.0
2008-11-13,0.7407,0.0
2009-02-18,0.7407,0.0
2009-05-07,0.05705,1.027
2009-08-10,0.05813,1.0189
2009-11-09,0.05917,1.0179
2010-02-11,0.06,1.014
2010-05-06,0.5,0.0
2010-08-18,0.5,0.0
2010-11-09,0.5,0.0
2011-02-17,0.5,0.0
2011-05-06,0.5,0.0
2011-08-17,0.5,0.0
2011-11-08,0.55,0.0
2012-02-17,0.55,0.0
2012-05-08,0.55,0.0
2012-08-16,0.55,0.0
2012-11-07,0.58,0.0
2013-02-20,0.58,0.0
2013-05-08,0.58,0.0
2013-08-16,0.58,0.0
2013-11-07,0.62,0.0
2014-02-19,0.62,0.0
2014-05-07,0.62,0.0
2014-08-18,0.62,0.0
2014-11-07,0.65,0.0
2015-02-18,0.65,0.0
2015-05-06,0.65,0.0
2015-08-18,0.65,0.0
2015-11-09,4.0,0.0
2015-11-10,0.68,0.0
2016-02-17,0.68,0.0
2016-05-03,0.68,0.0
2016-08-17,0.68,0.0
2016-11-08,0.71,0.0
2017-02-16,0.71,0.0
2017-02-17,0.71,0.0
2017-05-03,0.71,0.0
2017-08-16,0.71,0.0
2017-11-09,0.74,0.0
2018-02-20,0.74,0.0
2018-05-07,0.74,0.0
2018-08-16,0.74,0.0
2018-11-08,0.75,0.0
2019-02-20,0.75,0.0
2019-05-07,0.75,0.0
2019-08-16,0.75,0.0
2019-11-07,0.75,0.0
2020-02-20,0.75,0.0
2020-04-21,0.1,0.0
2020-08-18,0.15,0.0
2020-11-06,0.15,0.0
2021-02-18,0.15,0.0
2021-05-06,0.15,0.0
2021-08-18,0.15,0.0
2021-11-08,0.15,0.0
2022-02-17,0.15,0.0
