Date,Dividends,Stock Splits
1998-03-27,0.412,0.0
1998-06-26,0.412,0.0
1998-09-28,0.412,0.0
1998-12-29,0.412,0.0
1999-03-29,0.418,0.0
1999-06-25,0.418,0.0
1999-09-28,0.418,0.0
1999-12-13,0.418,0.0
2000-03-29,0.423,0.0
2000-06-28,0.423,0.0
2000-09-27,0.423,0.0
2000-12-27,0.423,0.0
2001-03-28,0.423,0.0
2001-06-27,0.425,0.0
2001-09-26,0.426,0.0
2001-12-27,0.427,0.0
2002-03-26,0.428,0.0
2002-06-26,0.428,0.0
2002-09-26,0.43,0.0
2002-12-27,0.43,0.0
2003-03-27,0.432,0.0
2003-06-26,0.433,0.0
2003-09-26,0.433,0.0
2003-12-29,0.435,0.0
2004-03-29,0.435,0.0
2004-06-28,0.438,0.0
2004-09-28,0.44,0.0
2004-12-29,0.442,0.0
2005-03-29,0.444,0.0
2005-06-28,0.446,0.0
2005-09-28,0.448,0.0
2005-12-28,0.45,0.0
2006-03-29,0.452,0.0
2006-06-28,0.454,0.0
2006-09-27,0.456,0.0
2006-12-27,0.458,0.0
2007-03-28,0.462,0.0
2007-06-27,0.467,0.0
2007-09-26,0.472,0.0
2007-12-27,0.747,0.0
2008-03-27,0.482,0.0
2008-06-26,0.487,0.0
2008-09-26,0.492,0.0
2008-12-29,0.494,0.0
2009-03-27,0.496,0.0
2009-06-26,0.498,0.0
2009-09-28,0.5,0.0
2009-12-29,0.802,0.0
2010-03-29,0.504,0.0
2010-06-28,0.506,0.0
2010-09-28,0.508,0.0
2010-12-29,0.51,0.0
2011-03-29,0.512,0.0
2011-06-28,0.55,0.0
2011-09-28,0.56,0.0
2011-12-28,0.563,0.0
2012-03-28,0.565,0.0
2012-06-28,0.567,0.0
2012-09-28,0.65,0.0
2012-12-27,0.66,0.0
2013-03-26,0.82,0.0
2013-06-27,0.84,0.0
2013-09-26,0.86,0.0
2013-12-27,0.98,0.0
2014-03-27,0.895,0.0
2014-06-26,0.9,0.0
2014-09-26,0.94,0.0
2014-12-29,0.95,0.0
2015-03-27,0.953,0.0
2015-06-26,0.954,0.0
2015-09-28,0.955,0.0
2015-12-29,0.965,0.0
2016-03-29,0.974,0.0
2016-06-28,0.98,0.0
2016-09-29,0.985,0.0
2016-12-28,0.99,0.0
2017-03-29,0.995,0.0
2017-06-28,1.0,0.0
2017-09-29,1.005,0.0
2017-12-28,1.01,0.0
2018-03-28,1.015,0.0
2018-06-28,1.02,0.0
2018-09-28,1.025,0.0
2018-12-28,1.03,0.0
2019-03-28,1.032,0.0
2019-06-27,1.034,0.0
2019-09-27,1.036,0.0
2019-12-30,1.038,0.0
2020-03-30,1.04,0.0
2020-06-29,1.042,0.0
2020-09-29,1.044,0.0
2020-12-30,1.046,0.0
2021-03-30,1.048,0.0
2021-06-29,1.05,0.0
2021-09-29,1.052,0.0
2021-12-30,1.055,0.0
