Date,Dividends,Stock Splits
2002-08-22,0.025,0.0
2003-05-16,0.025,0.0
2004-02-18,0.03,0.0
2004-08-18,0.03,0.0
2005-02-16,0.035,0.0
2005-08-29,0.035,0.0
2006-02-21,0.08,0.0
2006-08-30,0.04,0.0
2007-03-01,0.045,0.0
2007-07-23,0.0,2.0
2007-08-30,0.045,0.0
2008-03-12,0.05,0.0
2008-08-27,0.05,0.0
2009-03-12,0.05,0.0
2012-12-12,2.0,0.0
2013-11-14,0.5,0.0
2014-05-15,0.27,0.0
2014-11-13,0.28,0.0
2015-05-14,0.3,0.0
2015-11-12,0.31,0.0
2016-05-12,0.33,0.0
2016-11-10,0.34,0.0
2017-05-18,0.38,0.0
2017-11-15,0.39,0.0
2018-05-18,0.44,0.0
2018-11-16,0.45,0.0
2019-05-20,0.5,0.0
2019-11-18,0.52,0.0
2020-05-15,0.52,0.0
2020-11-16,0.52,0.0
2021-05-14,0.57,0.0
