Date,Dividends,Stock Splits
1972-06-26,0.03558,0.0
1972-09-25,0.03558,0.0
1972-12-22,0.03558,0.0
1973-03-26,0.03558,0.0
1973-05-10,0.0,2.0
1973-06-25,0.03954,0.0
1973-09-24,0.03954,0.0
1973-12-24,0.03954,0.0
1974-03-25,0.03954,0.0
1974-06-24,0.04744,0.0
1974-09-24,0.04744,0.0
1974-12-24,0.05535,0.0
1975-03-24,0.05535,0.0
1975-06-24,0.05535,0.0
1975-09-24,0.06326,0.0
1975-12-24,0.06326,0.0
1976-03-25,0.06326,0.0
1976-06-08,0.0,2.0
1976-06-24,0.07907,0.0
1976-09-24,0.07907,0.0
1976-12-27,0.07907,0.0
1977-03-25,0.07907,0.0
1977-06-24,0.09488,0.0
1977-09-26,0.09488,0.0
1977-12-23,0.09488,0.0
1978-03-27,0.09488,0.0
1978-06-26,0.09488,0.0
1978-09-25,0.1107,0.0
1978-12-22,0.1107,0.0
1979-03-26,0.1107,0.0
1979-06-25,0.1107,0.0
1979-09-24,0.12651,0.0
1979-12-24,0.12651,0.0
1980-03-25,0.12651,0.0
1980-06-24,0.12651,0.0
1980-09-24,0.12651,0.0
1980-12-24,0.14233,0.0
1981-03-25,0.14233,0.0
1981-06-24,0.14233,0.0
1981-09-24,0.14233,0.0
1981-12-24,0.14233,0.0
1982-03-30,0.14233,0.0
1982-06-24,0.14233,0.0
1982-10-04,0.14233,0.0
1982-12-27,0.14233,0.0
1983-03-28,0.14233,0.0
1983-06-24,0.14233,0.0
1983-09-26,0.14233,0.0
1983-12-23,0.14233,0.0
1984-03-26,0.14233,0.0
1984-06-25,0.14233,0.0
1984-09-24,0.14233,0.0
1984-12-24,0.14233,0.0
1985-03-26,0.14233,0.0
1985-06-25,0.14233,0.0
1985-09-24,0.14233,0.0
1985-12-24,0.14233,0.0
1986-03-24,0.14233,0.0
1986-06-24,0.14233,0.0
1986-09-24,0.15814,0.0
1986-12-24,0.15814,0.0
1987-03-25,0.15814,0.0
1987-06-24,0.17396,0.0
1987-09-24,0.17396,0.0
1987-12-24,0.17396,0.0
1988-03-25,0.18977,0.0
1988-06-24,0.18977,0.0
1988-09-26,0.2214,0.0
1988-12-23,0.2214,0.0
1989-03-27,0.25303,0.0
1989-06-26,0.25303,0.0
1989-09-25,0.30838,0.0
1989-11-21,0.0,1.5
1989-12-22,0.30838,0.0
1990-03-26,0.30838,0.0
1990-06-25,0.30838,0.0
1990-09-24,0.30838,0.0
1990-12-24,0.30838,0.0
1991-03-22,0.30838,0.0
1991-06-24,0.30838,0.0
1991-09-24,0.30838,0.0
1991-12-24,0.30838,0.0
1992-03-25,0.30838,0.0
1992-06-24,0.30838,0.0
1992-09-24,0.30838,0.0
1992-12-24,0.30838,0.0
1993-03-25,0.30838,0.0
1993-06-24,0.30838,0.0
1993-09-24,0.30838,0.0
1993-12-27,0.30838,0.0
1994-03-25,0.30838,0.0
1994-06-24,0.30838,0.0
1994-09-26,0.30838,0.0
1994-12-23,0.30838,0.0
1995-03-27,0.30838,0.0
1995-06-28,0.35582,0.0
1995-09-27,0.35582,0.0
1995-12-27,0.35582,0.0
1996-03-27,0.35582,0.0
1996-06-26,0.35582,0.0
1996-09-26,0.35582,0.0
1996-12-27,0.35582,0.0
1997-03-26,0.35582,0.0
1997-06-26,0.41275,0.0
1997-09-26,0.41275,0.0
1997-12-29,0.41275,0.0
1998-03-27,0.41275,0.0
1998-06-26,0.41275,0.0
1998-09-28,0.41275,0.0
1998-12-29,0.41275,0.0
1999-03-29,0.41275,0.0
1999-06-28,0.41275,0.0
1999-09-28,0.41275,0.0
1999-12-29,0.41275,0.0
2000-03-29,0.41275,0.0
2000-06-19,0.0,3.0
2000-06-28,0.41275,0.0
2000-09-27,0.41275,0.0
2000-12-27,0.41275,0.0
2001-02-07,0.17222,0.0
2001-03-28,0.24053,0.0
2001-06-27,0.4768,0.0
2001-09-26,0.4768,0.0
2001-12-27,0.4768,0.0
2002-03-26,0.4768,0.0
2002-06-26,0.4768,0.0
2002-09-26,0.4768,0.0
2002-12-27,0.4768,0.0
2003-03-26,0.4768,0.0
2003-06-26,0.4768,0.0
2003-09-26,0.4768,0.0
2003-12-29,0.4768,0.0
2004-03-29,0.4768,0.0
2004-06-28,0.4768,0.0
2004-09-28,0.4768,0.0
2004-12-29,0.4768,0.0
2005-03-29,0.4768,0.0
2005-06-28,0.4768,0.0
2005-09-28,0.4768,0.0
2005-12-28,0.4768,0.0
2006-03-29,0.53373,0.0
2006-06-28,0.53373,0.0
2006-09-27,0.53373,0.0
2006-12-27,0.53373,0.0
2007-03-28,0.53373,0.0
2007-06-27,0.59777,0.0
2007-09-26,0.59777,0.0
2007-12-27,0.59777,0.0
2008-03-27,0.59777,0.0
2008-06-26,0.59777,0.0
2008-09-26,0.59777,0.0
2008-12-29,0.59777,0.0
2009-03-27,0.21349,0.0
2009-06-26,0.21349,0.0
2009-09-28,0.21349,0.0
2009-12-29,0.21349,0.0
2010-03-29,0.21349,0.0
2010-06-28,0.21349,0.0
2010-09-28,0.21349,0.0
2010-12-29,0.21349,0.0
2011-03-29,0.21349,0.0
2011-06-28,0.35582,0.0
2011-09-28,0.35582,0.0
2011-12-28,0.35582,0.0
2012-03-28,0.35582,0.0
2012-06-27,0.45545,0.0
