Date,Dividends,Stock Splits
2006-06-12,0.0,2.0
2013-03-06,0.0375,0.0
2013-06-05,0.0375,0.0
2013-09-04,0.0375,0.0
2013-11-26,0.0375,0.0
2014-03-05,0.0625,0.0
2014-06-04,0.0625,0.0
2014-09-03,0.0625,0.0
2014-11-25,0.0625,0.0
2015-03-04,0.075,0.0
2015-06-05,0.0,2.0
2015-06-10,0.075,0.0
2015-09-02,0.075,0.0
2015-11-24,0.075,0.0
2016-03-02,0.09,0.0
2016-06-08,0.09,0.0
2016-08-31,0.09,0.0
2016-11-30,0.09,0.0
2017-03-01,0.105,0.0
2017-06-07,0.105,0.0
2017-08-30,0.105,0.0
2017-11-30,0.105,0.0
2018-03-01,0.13,0.0
2018-06-07,0.13,0.0
2018-06-08,0.0,2.0
2018-09-06,0.13,0.0
2018-12-06,0.13,0.0
2019-03-07,0.16,0.0
2019-06-06,0.16,0.0
2019-09-05,0.16,0.0
2019-12-05,0.16,0.0
2020-03-12,0.19,0.0
2020-06-11,0.19,0.0
2020-09-10,0.19,0.0
2020-12-03,0.19,0.0
2021-03-11,0.2,0.0
2021-06-10,0.2,0.0
