Date,Dividends,Stock Splits
2015-06-26,0.1,0.0
2015-09-28,0.1,0.0
2015-12-29,0.1,0.0
2016-03-29,0.11,0.0
2016-06-28,0.11,0.0
2016-09-28,0.11,0.0
2016-12-28,0.11,0.0
2017-03-29,0.123,0.0
2017-06-28,0.123,0.0
2017-09-28,0.123,0.0
2017-12-28,0.123,0.0
2018-03-28,0.135,0.0
2018-06-28,0.135,0.0
2018-09-27,0.135,0.0
2018-12-28,0.135,0.0
2019-03-28,0.15,0.0
2019-06-27,0.15,0.0
2019-09-27,0.15,0.0
2019-12-30,0.15,0.0
2020-03-30,0.165,0.0
2020-06-29,0.165,0.0
2020-09-29,0.165,0.0
2020-12-30,0.165,0.0
2021-03-30,0.183,0.0
2021-06-29,0.183,0.0
