Date,Dividends,Stock Splits
1995-08-23,0.067,0.0
1995-09-21,0.064,0.0
1995-10-23,0.185,0.0
1995-11-21,0.062,0.0
1995-12-20,0.062,0.0
1996-01-23,0.062,0.0
1996-02-22,0.062,0.0
1996-03-28,0.08,0.0
1996-04-23,0.08,0.0
1996-05-23,0.078,0.0
1996-06-24,0.268,0.0
1996-07-23,0.079,0.0
1996-08-21,0.081,0.0
1996-09-23,0.08,0.0
1996-10-23,0.082,0.0
1996-11-21,0.084,0.0
1996-12-20,0.084,0.0
1997-01-22,0.082,0.0
1997-02-21,0.078,0.0
1997-03-21,0.79,0.0
1997-04-23,0.079,0.0
1997-05-21,0.078,0.0
1997-06-23,0.077,0.0
1997-07-23,0.078,0.0
1997-09-23,0.077,0.0
1997-10-22,0.067,0.0
1997-11-20,0.077,0.0
1997-12-22,0.062,0.0
1998-01-22,0.077,0.0
1998-02-23,0.077,0.0
1998-03-25,0.062,0.0
1998-04-22,0.062,0.0
1998-05-20,0.072,0.0
1998-06-23,0.072,0.0
1998-07-22,0.073,0.0
1998-08-21,0.074,0.0
1998-09-23,0.062,0.0
1998-10-21,0.062,0.0
1998-11-23,0.062,0.0
1998-12-22,0.062,0.0
1999-01-21,0.062,0.0
1999-02-23,0.063,0.0
2000-02-23,0.062,0.0
2001-03-22,0.016,0.0
2001-06-15,0.003,0.0
2001-12-13,0.015,0.0
2002-03-14,0.036,0.0
2002-06-14,0.036,0.0
2002-09-12,0.032,0.0
2002-12-23,0.011,0.0
2003-04-09,0.044,0.0
2003-06-26,0.047,0.0
2003-09-12,0.046,0.0
2003-12-12,0.047,0.0
2004-03-18,0.102,0.0
2004-06-14,0.1,0.0
2004-09-14,0.105,0.0
2004-12-16,0.113,0.0
2005-03-16,0.161,0.0
2005-03-23,0.158,0.0
2005-06-13,0.161,0.0
2005-09-19,0.163,0.0
2005-12-13,0.165,0.0
2006-03-14,0.226,0.0
2006-06-12,0.206,0.0
2006-09-13,0.213,0.0
2006-12-12,0.222,0.0
2007-03-13,0.241,0.0
2007-06-12,0.278,0.0
2007-09-17,0.246,0.0
2007-12-14,0.265,0.0
2008-03-13,0.305,0.0
2008-06-16,0.325,0.0
2008-09-17,0.343,0.0
2008-12-16,0.343,0.0
2009-03-17,0.244,0.0
2009-06-12,0.274,0.0
2009-09-17,0.311,0.0
2009-12-17,0.311,0.0
2010-03-17,0.336,0.0
2010-06-17,0.334,0.0
2010-09-17,0.334,0.0
2010-12-17,0.334,0.0
2011-03-17,0.349,0.0
2011-06-16,0.359,0.0
2011-09-19,0.349,0.0
2011-12-19,0.355,0.0
2012-02-07,0.013,0.0
2012-03-27,0.403,0.0
2012-06-26,0.401,0.0
2012-09-25,0.402,0.0
2012-12-24,0.394,0.0
2013-03-21,0.416,0.0
2013-06-25,0.412,0.0
2013-09-25,0.398,0.0
2013-12-24,0.389,0.0
2014-03-20,0.01,0.0
2014-03-27,0.381,0.0
2014-06-24,0.408,0.0
2014-09-25,0.413,0.0
2014-12-26,0.317,0.0
2015-04-01,0.325,0.0
2015-06-24,0.33,0.0
2015-09-25,0.348,0.0
2015-12-24,0.285,0.0
2016-03-28,0.287,0.0
2016-06-30,0.299,0.0
2016-09-27,0.296,0.0
2016-12-27,0.296,0.0
2017-03-30,0.325,0.0
2017-06-30,0.312,0.0
2017-09-27,0.328,0.0
2017-12-22,0.315,0.0
2018-03-26,0.358,0.0
2018-06-27,0.362,0.0
2018-09-26,0.334,0.0
2018-12-27,0.324,0.0
2019-04-05,0.342,0.0
2019-06-26,0.334,0.0
2019-09-26,0.325,0.0
2019-12-26,0.318,0.0
2020-03-27,0.409519,0.0
2020-06-29,0.285039,0.0
2020-09-28,0.269105,0.0
2020-12-29,0.32,0.0
2021-04-01,0.063515,0.0
2021-06-28,0.072,0.0
2021-09-28,0.061233,0.0
2021-12-29,0.056681,0.0
