Date,Dividends,Stock Splits
1996-06-13,0.01019,0.0
1997-05-20,0.03333,0.0
1998-05-20,0.00833,0.0
1998-05-28,0.00833,0.0
1998-11-27,0.01898,0.0
1999-05-27,0.05463,0.0
1999-06-30,0.0,1.08
2000-05-02,0.068,0.0
2000-10-13,0.0615,0.0
2001-06-04,0.025,0.0
2001-10-12,0.0445,0.0
2002-07-25,0.231,0.0
2003-06-03,0.397,0.0
2004-06-03,0.085,0.0
2004-08-23,0.085,0.0
2004-12-23,0.0155,0.0
2005-07-15,0.5919,0.0
2006-07-21,0.48,0.0
2006-12-21,0.1065,0.0
2007-07-20,0.5635,0.0
2007-11-29,0.1055,0.0
2008-07-11,0.673,0.0
2008-10-08,0.178,0.0
2009-07-07,0.5835,0.0
2009-12-09,0.0565,0.0
2010-07-07,0.57,0.0
2010-12-22,0.0595,0.0
2011-06-13,0.6885,0.0
2012-06-05,0.7975,0.0
2013-05-29,0.897,0.0
2014-04-29,0.8965,0.0
2015-04-28,0.687,0.0
2016-05-04,0.116065,0.0
2016-10-26,0.0,2.0
2016-12-15,0.145,0.0
2017-05-04,0.146638,0.0
2018-05-11,1.203,0.0
2019-06-11,1.137,0.0
2020-07-09,0.287641,0.0
2021-06-11,0.294135,0.0
