Date,Stock Splits
2005-10-07,5.0
2007-10-09,2.0
2008-06-10,1.25
2009-08-31,1.0
2013-05-21,1.1
2014-06-06,1.1
2015-07-14,1.1
2016-10-18,1.1
2018-11-28,1.5
