Date,Stock Splits
1973-06-11,1.02
1975-06-09,1.1
1976-06-09,1.05
1977-06-09,1.1
1978-06-09,1.1
1979-06-11,1.2
1980-06-09,1.2
1981-06-09,1.05
1982-06-09,1.05
1987-10-28,2.0
1987-12-03,1.2
1992-06-09,1.15
1997-07-14,2.0
2013-08-21,1.0
