Date,Stock Splits
1981-02-10,1.03
1982-02-10,1.03
1983-02-14,1.03
1984-02-10,1.03
1985-02-08,1.03
1986-02-10,1.03
1987-02-09,1.03
1992-06-08,1.5
1993-06-09,2.0
