Date,Stock Splits
2002-05-30,2.0
2004-04-29,1.5
2008-09-03,1.0077
2008-12-08,1.0077
2009-03-09,1.0077
2009-06-10,1.0
2009-09-08,1.0077
2011-06-20,0.2
