Date,Stock Splits
1977-06-27,1.25
1983-12-02,1.5
1986-06-03,1.5
1988-01-13,2.0
1994-07-06,2.0
1998-04-08,1.505797319680771
2000-06-29,1.0409076714895389
2000-08-03,1.748175
