Date,Stock Splits
1987-09-28,2.0
1995-11-15,2.0
1997-04-01,2.0
1997-10-23,2.0
1999-10-22,2.0
2004-01-05,2.0
2007-07-02,0.25
2007-10-03,3.0
2012-10-01,2.011667672500503
2016-09-01,1.0
2016-09-02,1.0
2016-09-06,0.955
