Date,Stock Splits
1976-04-30,2.0
1979-11-01,2.0
1980-10-31,2.0
1993-09-01,1.5
1997-04-01,1.222344456667889
2006-06-12,1.5
2014-06-20,2.0
2018-11-01,1.389
