Date,Stock Splits
1984-02-16,1.5
1985-01-30,1.1
1985-06-24,1.5
1986-01-29,1.1
1987-03-20,1.5
1988-02-25,1.1
1989-03-06,1.1
1990-03-12,1.5
1992-03-02,1.5
1993-02-09,1.1
1994-01-26,1.1
1996-02-13,1.0
1997-02-05,1.1
1998-02-10,1.1
1999-02-10,1.1
2001-02-07,1.1
2002-02-06,1.1
2003-02-05,1.1
2004-02-04,1.1
2005-02-02,1.1
