Date,Stock Splits
1991-12-17,0.01
1993-11-03,1.03
1994-11-02,1.03
1995-11-15,1.03
1996-11-14,1.03
1997-11-13,1.03
1998-11-10,1.05
1999-02-23,2.0
1999-10-06,1.03
2001-05-03,1.03
2002-05-09,1.03
2003-05-08,1.03
2004-05-06,1.03
