Date,Stock Splits
1985-01-25,1.02
1986-01-27,1.02
1987-03-24,1.02
1987-07-01,1.0
1988-03-28,1.02
1989-03-28,1.02
1990-03-27,1.02
1991-03-25,1.02
1992-03-26,1.02
1993-03-26,1.02
1994-03-25,1.02
1995-03-28,1.02
1996-03-28,1.02
1997-03-27,1.02
1999-03-30,1.02
2000-03-30,1.02
2001-03-29,1.02
2002-03-27,1.02
2003-03-28,1.02
2004-03-30,1.02
2005-03-30,1.02
2006-03-30,1.02
2007-03-29,1.02
2008-03-28,1.02
2009-03-30,1.02
2010-03-30,1.02
2011-03-30,1.02
