Date,Stock Splits
1986-06-03,2.0
1987-05-06,1.1
1989-02-09,1.1
1990-01-12,1.1
1991-10-28,1.1
1993-05-06,1.1
1994-06-01,1.25
1995-05-09,1.0
1996-04-30,1.0
1997-05-21,1.1
1998-05-28,1.25
1999-05-06,1.1
2000-05-04,1.05
2001-04-30,1.05
2002-05-21,1.25
2003-04-28,1.05
2004-05-12,1.05
2005-06-09,1.25
2006-05-17,1.05
