Date,Stock Splits
1984-04-19,1.2
1984-12-03,2.0
1985-04-19,1.125
1986-01-31,1.2
1987-04-24,1.2
1987-05-28,0.5
1989-04-21,1.0
1995-05-12,1.0
1996-06-25,2.0
2001-07-13,2.0651
