Date,Stock Splits
1980-04-02,1.5
1981-02-06,1.5
1986-05-16,2.0
1992-04-07,2.0
1993-10-06,2.0
1995-10-13,2.0
1997-10-14,2.0
2000-03-16,2.0
2002-04-17,2.0
