Date,Stock Splits
1977-08-08,1.3333333333333333
1981-02-11,2.0
1985-08-12,2.0
1989-01-09,1.05
1990-01-08,1.05
1991-01-07,1.05
1992-01-06,1.05
1995-01-09,1.05
1996-08-12,2.0
