Date,Dividends
2005-09-13,0.25
2006-05-11,0.25
2006-11-13,0.35
2007-05-11,0.35
2007-11-13,0.5
2008-05-13,0.5
2008-11-12,0.25
2009-05-13,0.1
2009-11-10,0.1
2010-05-12,0.1
2010-11-10,0.1
2011-05-12,0.15
2011-11-10,0.15
2012-05-11,0.2
2012-11-13,0.2
2013-05-14,0.22
2013-11-13,0.22
2013-12-26,0.11
2014-05-13,0.23
2014-06-25,0.11
2014-09-25,0.12
2014-11-12,0.25
2015-05-13,0.27
2015-11-10,0.29
2016-05-11,0.31
2016-11-10,0.33
2017-05-11,0.35
2017-11-15,0.37
2018-05-17,0.41
2018-11-15,0.41
2019-05-16,0.43
2019-06-26,0.135
2019-09-26,0.04
2019-11-14,0.43
