Date,Dividends
2014-03-12,0.16
2014-07-10,0.16
2014-10-16,0.16
2014-12-31,0.16
2015-03-11,0.17
2015-07-16,0.17
2015-10-15,0.17
2015-12-30,0.17
2016-03-09,0.18
2016-07-14,0.18
2016-10-13,0.18
2016-12-29,0.2
2017-03-08,0.2
2017-07-13,0.2
2017-10-13,0.2
2017-12-29,0.21
2018-03-08,0.21
2018-07-16,0.21
2018-10-15,0.21
2019-01-02,0.22
2019-03-07,0.22
2019-07-15,0.22
2019-10-11,0.22
2020-01-02,0.24
2020-03-05,0.24
2020-07-15,0.24
2020-10-19,0.24
2021-01-07,0.26
2021-03-04,0.26
2021-07-15,0.26
2021-10-21,0.26
2022-01-06,0.35
