Date,Dividends
2009-12-29,0.143
2010-03-26,0.059
2010-07-01,0.132
2010-09-23,0.081
2010-12-27,0.256
2011-03-28,0.095
2011-06-07,0.125
2011-06-30,0.108
2011-09-29,0.059
2011-12-29,0.11
2012-04-04,0.058
2012-07-05,0.136
2012-10-03,0.065
2012-12-27,0.089
2013-04-10,0.039
2013-07-03,0.078
2013-10-03,0.053
2014-01-07,0.113
2014-01-10,0.66
2014-04-08,0.026
2014-07-02,0.048
2014-10-02,0.024
2015-01-13,0.068
2015-04-07,0.012
2015-09-17,0.203599
2016-01-12,0.093875
2016-07-07,0.041146
2017-01-05,0.3316
2017-05-04,0.04079
2017-08-03,0.042
2017-10-10,0.041128
2018-01-08,0.185635
2018-04-11,0.048
2018-07-05,0.042
2018-10-10,0.04
2019-01-08,0.199043
2019-04-08,0.068
2019-07-08,0.07
2019-10-09,0.065
2020-01-06,0.516
2020-05-08,0.045
2020-08-07,0.037351
2020-11-05,0.047553
2021-01-11,0.034
2021-02-17,0.024608
2021-05-10,0.149749
2021-08-05,0.176212
2021-11-05,0.145097
2022-01-10,0.0118
2022-02-11,0.1515
