Date,Dividends
2000-07-19,0.3125
2000-10-18,0.4605
2000-12-20,0.508
2001-03-09,0.11
2001-06-08,0.392
2001-10-01,0.11
2001-12-14,0.592
2002-03-08,0.5915
2002-06-14,0.6335
2002-09-13,0.582
2002-12-13,0.881
2003-03-07,0.3455
2003-06-13,0.622
2003-09-12,0.61
2003-12-12,0.7555
2004-03-26,0.691
2004-06-25,0.6505
2004-09-24,0.615
2004-12-23,0.647
2005-03-24,0.645
2005-06-20,0.643
2005-09-23,0.662
2005-12-22,0.859
2006-03-24,0.45
2006-06-22,0.644
2006-09-26,0.708
2006-12-20,1.086
2007-03-23,0.677
2007-06-28,0.746
2007-09-25,0.688
2007-12-27,0.781
2008-03-25,0.75
2008-06-25,0.636
2008-09-24,0.78
2008-12-23,0.91
2009-03-25,0.573
2009-06-24,0.467
2009-09-22,0.391
2009-12-23,0.501
2010-03-25,0.489
2010-06-24,0.428
2010-09-23,0.464
2010-12-22,0.592
2011-03-25,0.503
2011-06-24,0.536
2011-09-23,0.549
2011-12-22,0.587
2012-03-26,0.533
2012-06-19,0.551
2012-09-25,0.523
2012-12-19,0.79
2013-03-25,0.584
2013-06-26,0.606
2013-09-24,0.604
2013-12-23,0.589
2014-03-25,0.769
2014-06-24,0.603
2014-09-24,0.63
2014-12-24,0.81
2015-03-25,0.66
2015-06-24,0.658
2015-09-25,0.666
2015-12-24,0.96
2016-03-23,0.905
2016-06-21,0.715
2016-09-26,0.696
2016-12-21,1.076
2017-03-24,0.745
2017-06-27,0.721
2017-09-26,0.682
2017-12-19,0.87
2018-03-22,0.618
2018-06-26,0.775
2018-09-26,0.782
2018-12-17,0.472
2019-03-20,0.603
2019-06-17,0.685
2019-09-24,0.664
2019-12-16,0.886
2020-03-25,0.597
2020-06-15,0.533
2020-09-23,0.479
2020-12-14,0.601
2021-03-25,0.444
2021-06-10,0.524
