Date,Dividends
2001-12-03,0.05
2001-12-04,0.25
2002-10-09,0.25
2003-01-09,0.025
2003-06-09,0.175
2003-11-05,0.1526
2003-11-24,0.025
2004-06-07,0.03
2005-06-06,0.06
2005-11-23,0.04
2006-06-09,0.04
2006-12-12,0.05
2007-06-11,0.15
2007-11-29,0.12
2008-05-30,0.08
2011-12-13,0.04
2012-06-26,0.38
2012-12-13,0.05
2013-06-25,0.37
2013-12-16,0.08
2014-03-18,0.28
2014-06-10,0.52
2014-12-18,0.08
2015-06-09,0.22
2016-06-07,0.29
2016-12-19,0.1
2017-06-06,0.28
2017-12-12,0.1
2018-06-06,0.3
2018-12-11,0.1
2019-06-05,0.26
2019-11-15,0.1
2021-02-18,0.7
2021-11-18,0.4
