Date,Dividends
2001-06-25,0.00367
2001-09-24,0.00367
2001-12-21,0.00367
2002-03-25,0.00367
2002-06-24,0.00383
2002-09-23,0.00367
2002-12-20,0.00367
2003-03-24,0.0035
2003-06-23,0.00483
2003-09-22,0.00467
2003-12-19,0.00467
2004-03-22,0.00467
2004-06-21,0.00883
2004-09-20,0.00867
2004-12-20,0.00883
2005-03-18,0.00883
2005-06-21,0.01617
2005-09-20,0.016
2005-12-20,0.0165
2006-03-20,0.0165
2006-07-21,0.089
2007-07-24,0.1845
2007-11-01,0.9305
2008-07-22,0.2515
2009-07-21,0.224
2009-12-07,0.3855
2010-07-20,0.1275
2010-11-16,0.1305
2011-07-19,0.153
2011-11-15,0.132
2012-07-17,0.149
2012-11-13,0.154
2013-07-16,0.169
2013-11-12,0.17
2014-07-15,0.185
2014-11-10,0.179
2015-07-14,0.166
2015-09-22,0.3544
2015-11-09,0.156
2016-07-19,0.151
2016-10-27,0.151
2017-06-28,0.167
2017-10-26,0.16
2018-07-10,0.158
2018-11-08,0.161
2019-07-11,0.188
2019-11-07,0.178
2020-06-17,0.167585
2020-10-23,0.186823
2021-07-15,0.19997
2021-11-04,0.196367
