Date,Dividends
2004-09-23,0.1
2004-12-27,0.1
2005-03-24,0.1
2005-05-11,0.12
2005-06-13,0.12
2005-06-27,0.1
2005-09-27,0.11
2005-10-12,0.1
2005-12-27,0.11
2006-03-27,0.11
2006-06-27,0.11
2006-09-28,0.13
2006-12-28,0.13
2006-12-29,0.13
2007-03-30,0.2
2007-05-31,0.2
2007-08-31,0.2
2007-11-20,0.222
2007-12-03,0.2
2008-03-07,0.22
2008-06-02,0.22
2008-09-03,0.22
2008-12-03,0.1
2009-03-27,0.05
2009-06-02,0.05
2009-09-02,0.05
2009-12-02,0.05
2010-03-29,0.1
2010-06-02,0.1
2010-09-02,2.1
2010-12-02,0.1
2011-03-29,0.15
2011-06-01,0.15
2011-09-02,1.15
2011-12-05,0.15
2012-03-27,0.18
2012-05-31,0.18
2012-09-05,0.18
2012-11-28,1.68
2013-03-25,0.2
2013-05-30,0.2
2013-09-04,0.2
2013-11-27,1.2
2014-01-15,0.156
2014-03-26,0.22
2014-05-30,0.22
2014-09-03,0.22
2014-11-25,1.22
2015-03-11,0.25
2015-05-29,0.25
2015-09-01,0.25
2015-11-23,0.5
2016-03-07,0.26
2016-05-31,0.26
2016-08-30,0.26
2016-11-21,0.5
2017-03-07,0.28
2017-05-30,0.28
2017-08-30,0.28
2017-11-21,1.0
2018-03-07,0.33
2018-05-30,0.33
2018-08-15,0.33
2018-11-16,2.5
2019-03-01,0.36
2019-05-10,0.36
2019-08-09,0.36
2019-11-15,2.36
2020-02-28,0.39
2020-05-15,0.39
2020-08-14,0.39
2020-11-13,1.39
2021-03-05,0.45
2021-05-14,0.45
2021-08-13,0.45
2021-11-12,1.25
