Date,Dividends
1994-06-10,0.38667
1994-09-27,0.17
1994-12-30,0.465
1995-01-31,0.465
1995-03-01,0.465
1995-05-05,0.168
1995-08-04,1.009
1995-09-19,0.31867
1996-02-23,1.02
1996-03-19,0.478
1996-04-02,1.02
1996-05-02,1.02
1996-05-15,0.052
1996-09-10,0.32133
1997-05-13,0.646
1998-05-20,0.47867
1999-05-11,0.24133
2000-05-10,0.43267
2001-05-10,0.48333
2003-05-14,0.40267
2004-05-12,0.644
2005-05-23,1.61133
2006-05-10,0.832
2007-05-15,0.346
2008-05-06,0.856
2010-05-18,0.29333
2011-06-29,1.03133
2012-06-29,0.52333
2013-10-22,0.54467
2014-06-26,0.803
2016-06-23,1.52158
2017-06-15,3.62787
2018-06-18,4.7647
2019-06-21,3.6345
2020-06-19,1.69707
2021-06-18,1.528
