Date,Dividends
2005-02-11,0.025
2005-05-11,0.025
2005-08-11,0.025
2005-11-10,0.025
2006-02-13,0.025
2006-05-11,0.025
2006-08-11,0.025
2006-11-13,0.025
2007-02-13,0.025
2007-05-11,0.025
2007-08-13,0.025
2007-11-13,0.025
2008-02-13,0.025
2008-05-13,0.025
2008-08-13,0.025
2008-11-12,0.025
2009-02-11,0.03
2009-05-13,0.03
2009-08-12,0.03
2009-11-10,0.03
2010-02-10,0.03
2010-05-12,0.03
2010-08-12,0.03
2010-11-10,0.03
2011-02-11,0.0375
2011-05-11,0.0375
2011-08-11,0.045
2011-11-10,0.045
2012-02-13,0.045
2012-05-11,0.045
2012-08-13,0.045
2012-11-13,0.045
2013-02-13,0.045
2013-05-13,0.045
2013-08-13,0.045
2013-11-13,0.045
2014-02-12,0.045
2014-05-13,0.045
2014-08-13,0.045
2014-11-12,0.045
2015-02-11,0.045
2015-05-13,0.045
2015-07-10,0.045
2015-08-12,0.045
2015-11-10,0.045
2016-02-11,0.045
2016-05-11,0.045
2016-08-11,0.045
2016-11-02,0.045
2016-11-10,0.045
2016-11-11,0.045
2017-02-13,0.045
2017-05-11,0.045
2017-08-11,0.045
2017-11-14,0.045
2018-02-14,0.045
2018-05-14,0.045
2018-08-14,0.045
2018-11-14,0.25
2019-02-14,0.25
2019-05-14,0.25
2019-08-14,0.25
2019-11-14,0.28
2020-02-13,0.28
2020-05-14,0.28
2020-08-13,0.28
2020-11-12,0.28
2021-02-11,0.28
2021-05-13,0.28
2021-08-12,0.28
2021-11-12,0.28
2022-02-14,0.28
