Date,Dividends
2002-11-06,0.25
2003-11-05,0.45
2004-11-09,0.55
2005-11-15,0.65
2006-11-20,0.8
2007-11-14,0.9
2008-11-12,0.45
2009-11-10,0.5
2010-11-17,0.55
2011-11-08,0.7
2012-03-08,0.18
2012-05-31,0.18
2012-09-04,0.21
2012-12-06,0.21
2013-03-07,0.23
2013-05-30,0.23
2013-09-03,0.26
2013-12-05,0.26
2014-03-06,0.28
2014-06-05,0.32
2014-09-04,0.34
2014-12-04,0.34
2015-03-05,0.36
2015-06-04,0.38
2015-09-02,0.38
2015-12-03,0.38
2016-03-03,0.38
2016-06-02,0.39
2016-08-31,0.41
2016-12-01,0.43
2017-03-02,0.45
2017-06-01,0.46
2017-08-30,0.47
2017-12-01,0.49
2018-03-02,0.51
2018-06-01,0.52
2018-09-05,0.53
2018-11-30,0.54
2019-03-01,0.54
2019-05-31,0.54
2019-09-04,0.55
2019-12-02,0.55
2020-02-28,0.56
2020-05-29,0.56
2020-08-31,0.56
2020-12-01,0.56
2021-02-26,0.56
2021-06-02,0.61
