Date,Dividends
1987-10-26,0.30967
1988-04-25,0.03783
1988-10-24,0.01936
1989-04-24,0.04444
1989-10-25,0.05204
1990-04-24,0.06552
1990-10-25,0.075
1991-04-24,0.05735
1991-10-25,0.07549
1992-04-24,0.03448
1992-10-26,0.10629
1993-04-26,0.08317
1993-07-26,0.0375
1993-10-25,0.03848
1994-01-26,0.0357
1994-04-25,0.06062
1994-06-08,0.35253
1994-07-25,0.03775
1994-10-25,0.03284
1995-01-25,0.03333
1995-04-24,0.05033
1995-07-27,0.04273
1995-10-30,0.04167
1996-01-26,0.04085
1996-04-25,0.03497
1996-07-25,0.5508
1996-07-26,0.04518
1996-10-28,0.04461
1997-01-28,0.04232
1997-04-25,0.05719
1997-07-28,0.04559
1997-10-28,0.04926
1998-01-28,0.04706
1998-04-01,0.0549
1998-06-10,0.03235
1998-07-28,0.05392
1998-08-07,0.04657
1998-08-18,0.0475
1998-10-28,0.06
1999-01-27,0.051
1999-04-07,0.04
1999-08-03,0.057
1999-10-27,0.059
2000-01-26,0.146
2000-04-26,0.059
2000-08-01,0.061
2000-10-26,0.056
2001-01-26,0.061
2001-04-25,0.146
2001-07-30,0.065
2001-10-26,0.068
2002-01-28,0.066
2002-04-25,0.055
2002-07-29,0.077
2002-10-29,0.074
2003-01-29,0.079
2003-04-28,0.065
2003-07-29,0.086
2003-10-29,0.09
2004-01-28,0.098
2004-04-28,0.088
2004-07-28,0.102
2004-10-27,0.105
2005-01-27,0.11
2005-04-27,0.111
2005-07-27,0.113
2005-10-27,0.111
2006-01-27,0.11
2006-04-26,0.164
2006-07-27,0.135
2006-10-27,0.134
2007-01-29,0.139
2007-04-26,0.263
2007-07-27,0.165
2007-10-29,0.174
2008-01-29,0.181
2008-04-28,0.409
2008-07-29,0.212
2008-10-29,0.185
2008-12-02,0.184
2009-01-28,0.167
2009-04-28,0.328
2009-07-29,0.188
2009-10-13,0.175
2010-01-27,0.178
2010-04-28,0.299
2010-07-28,0.164
2010-10-12,0.165
2011-01-12,0.159
2011-04-27,0.315
2011-07-27,0.195
2011-10-12,0.173
2012-01-11,0.161
2012-04-10,0.293
2012-07-10,0.147
2012-07-11,0.19
2012-10-12,0.195
2013-01-10,0.197
2013-04-09,0.196
2013-07-10,0.196
2013-10-10,0.204
2014-01-10,0.208
2014-04-09,0.207
2014-07-10,0.205
2014-10-15,0.189
2015-01-09,0.18
2015-04-09,0.165
2015-07-29,0.052469
2015-10-15,0.051362
2016-01-27,0.052363
2016-04-28,0.055109
2016-07-27,0.058801
2016-10-13,0.047696
2017-01-25,0.056809
2017-04-26,0.056371
2017-08-01,0.066545
2017-10-16,0.044885
2018-01-30,0.069213
2018-05-02,0.070271
2018-07-30,0.072314
2018-10-16,0.038718
2019-01-30,0.071473
2019-04-29,0.069405
2019-10-30,0.106624
2021-04-30,0.032961
2021-10-29,0.05625
