Date,Dividends
2010-08-10,0.06
2010-11-03,0.06
2011-01-03,0.06
2011-04-04,0.06
2011-06-29,0.16
2011-10-05,0.16
2011-12-30,0.16
2012-04-02,0.16
2012-06-28,0.16
2012-09-27,0.16
2012-12-31,0.21
2013-04-02,0.21
2013-06-28,0.21
2013-09-27,0.21
2013-12-31,0.23
2014-04-01,0.23
2014-06-30,0.23
2014-09-30,0.23
2014-12-30,0.24
2015-03-31,0.24
2015-06-30,0.24
2015-09-29,0.24
2015-12-30,0.24
2016-03-31,0.08
2016-06-30,0.08
2016-09-29,0.08
2017-01-03,0.08
2017-03-30,0.08
2017-06-29,0.08
2019-09-20,0.25
2020-01-03,0.29
2020-05-15,0.29
2020-07-09,0.29
2020-10-06,0.29
2020-12-14,0.31
2021-04-05,0.31
2021-06-21,0.31
