Date,Dividends
2013-02-19,0.15
2013-05-02,0.15
2013-07-30,0.15
2013-10-30,0.15
2014-02-13,0.15
2014-05-06,0.15
2014-08-08,0.15
2014-11-06,0.15
2015-02-10,0.15
2015-05-07,0.15
2015-08-12,0.15
2015-11-05,0.15
2016-02-12,0.15
2016-05-05,0.15
2016-08-03,0.15
2016-11-03,0.2
2017-02-09,0.2
2017-05-03,0.2
2017-08-03,0.2
2017-11-08,0.3
2018-02-09,0.3
2018-05-09,0.3
2018-08-08,0.3
2018-11-08,0.3
2019-02-14,0.3
2019-05-08,0.3
2019-08-07,0.3
2019-11-06,0.35
2020-02-12,0.35
2020-05-06,0.35
2020-08-05,0.35
2020-11-10,0.35
2021-02-12,0.35
2021-05-05,0.35
