Date,Dividends
1987-02-09,0.4347
1987-05-11,0.4242
1987-08-10,0.4095
1989-02-08,0.357
1989-05-11,0.357
1989-08-09,0.357
1989-11-09,0.357
1990-02-08,0.357
1990-05-11,0.357
1990-08-10,0.357
1990-11-07,0.21
1991-02-08,0.21
1991-05-10,0.21
1991-08-09,0.21
1991-11-08,0.21
1992-02-10,0.21
1992-05-08,0.21
1992-08-10,0.21
1992-11-06,0.21
1993-02-08,0.21
1993-05-11,0.21
1993-08-10,0.21
1994-02-08,0.225
1994-05-09,0.225
1994-08-11,0.235
1994-11-09,0.235
1995-02-08,0.235
1995-05-09,0.235
1995-08-15,0.245
1995-11-14,0.245
1996-02-13,0.245
1996-05-15,0.245
1996-08-14,0.2425
1996-11-13,0.255
1997-02-12,0.255
1997-05-14,0.255
1997-08-13,0.295
1997-11-12,0.3
1998-02-11,0.3
1998-05-11,0.3
1998-08-12,0.34
1998-11-09,0.34
1999-02-09,0.34
1999-05-11,0.34
1999-08-12,0.39
1999-11-17,0.39
2000-02-09,0.39
2000-05-11,0.39
2000-08-14,0.43
2000-11-10,0.43
2001-02-08,0.43
2001-02-12,0.43
2001-05-11,0.43
2001-08-14,0.45
2001-11-09,0.45
2002-02-08,0.45
2002-05-10,0.45
2002-08-12,0.455
2002-11-12,0.455
2003-02-12,0.455
2003-05-12,0.455
2003-08-12,0.46
2003-11-12,0.46
2004-02-10,0.46
2004-05-12,0.46
2004-08-11,0.465
2004-11-09,0.465
2005-02-10,0.465
2005-05-10,0.465
2005-08-10,0.47
2005-11-09,0.47
2006-02-10,0.47
2006-05-10,0.47
2006-08-10,0.475
2006-11-10,0.475
2007-02-12,0.475
2007-05-10,0.475
2007-08-10,0.48
2007-11-09,0.48
2008-02-12,0.48
2008-05-12,0.48
2008-08-12,0.485
2008-11-12,0.485
2009-02-11,0.25
2009-05-12,0.17
2009-08-12,0.17
2009-11-10,0.17
2010-02-10,0.17
2010-05-13,0.17
2010-08-13,0.17
2010-11-12,0.17
2011-02-10,0.17
2011-05-13,0.17
2011-08-15,0.17
2011-11-14,0.17
2012-02-13,0.17
2012-05-14,0.17
2012-08-13,0.17
2012-11-09,0.17
2013-02-11,0.17
2013-05-14,0.17
2013-08-13,0.17
2013-11-12,0.17
2014-02-12,0.17
2014-05-13,0.17
2014-08-12,0.17
2014-11-12,0.17
2015-02-12,0.17
2015-02-13,0.17
2015-05-12,0.17
2015-08-12,0.17
2015-11-12,0.2
2016-02-11,0.18
2016-05-12,0.18
2016-08-12,0.18
2016-11-14,0.19
2017-02-14,0.19
2017-05-12,0.19
2017-08-14,0.19
2017-11-15,0.2
2017-11-30,0.85
2018-02-14,0.2
2018-05-15,0.2
2018-08-15,0.2
2018-11-14,0.215
2019-02-13,0.215
2019-05-15,0.215
2019-08-14,0.215
2019-11-13,0.235
2020-02-13,0.235
2020-05-13,0.235
2020-08-13,0.235
2020-11-13,0.255
2021-02-12,0.255
2021-05-13,0.255
2021-08-13,0.255
2021-11-15,0.28
2022-02-15,0.28
