Date,Dividends
2003-11-26,0.25
2004-11-29,0.25
2005-11-29,0.25
2006-11-29,0.5
2007-08-13,0.75
2008-11-26,0.75
2009-11-27,0.75
2010-04-13,1.501
2011-06-13,0.8
2011-09-13,0.4
2011-12-13,0.4
2012-03-13,0.4
2012-06-13,0.45
2012-09-12,0.45
2012-12-12,0.45
2013-03-13,0.45
2013-06-14,0.45
2013-09-12,0.45
2013-12-12,0.45
2014-03-13,0.45
2014-06-13,0.48
2014-09-11,0.48
2014-12-11,0.48
2015-03-12,0.48
2015-06-12,0.51
2015-09-11,0.51
2015-12-11,0.51
2016-03-11,0.51
2016-03-14,0.51
2016-06-16,0.51
2016-09-13,0.51
2016-12-12,0.51
2017-03-13,0.51
2017-06-15,0.51
2017-09-13,0.51
2017-09-14,0.51
2017-12-13,0.51
2017-12-14,0.51
2018-03-13,0.51
2018-03-14,0.51
2018-06-15,0.53
2018-09-13,0.53
2018-12-13,0.53
2019-03-14,0.53
2019-06-14,0.57
2019-09-13,0.57
2019-12-13,0.57
2020-03-13,0.57
2020-06-12,0.61
2020-09-14,0.61
2020-12-14,0.61
2021-03-12,0.61
2021-06-14,0.67
