Date,Dividends
2006-05-03,1.1565
2007-05-14,1.3447
2007-10-26,0.5414
2008-05-07,1.4661
2008-10-28,0.35636
2009-05-20,1.1555
2009-10-28,0.435529
2010-06-10,1.04225
2010-08-16,0.34339
2010-11-24,0.34457
2011-05-25,1.24031
2011-11-23,0.348333
2012-05-31,1.09971
2012-10-03,1.276
2012-10-31,0.4038
2013-04-25,1.3952
2013-11-27,0.442713
2014-05-08,2.19569
2014-05-27,1.74627
2014-07-02,0.581547
2015-05-14,1.766
2015-08-20,1.05767
2015-11-05,0.904808
2016-05-12,1.84544
2016-08-22,1.22897
2016-11-15,0.871941
2017-05-04,1.73034
2017-08-10,1.60387
2017-11-03,1.49103
2018-05-11,1.24051
2018-08-17,2.01805
2018-11-21,1.8779
2019-05-29,1.56767
2019-08-30,2.12526
2019-11-21,2.1616
2021-05-26,1.89186
2021-09-24,3.81879
