Date,Dividends
1987-11-23,0.0125
1988-05-24,0.0125
1988-11-23,0.00625
1989-05-24,0.01875
1989-11-24,0.01875
1990-05-24,0.025
1990-11-26,0.025
1991-05-24,0.025
1991-11-25,0.025
1991-12-24,0.0125
1992-05-22,0.0546
1992-05-26,0.0325
1992-11-23,0.051
1992-11-24,0.0325
1993-05-24,0.04
1993-11-23,0.034
1993-11-24,0.04
1994-05-24,0.05
1994-05-25,0.05
1994-11-23,0.05
1994-11-25,0.05
1995-05-24,0.06
1995-11-28,0.06
1996-05-29,0.07
1996-11-27,0.07
1997-05-28,0.08
1997-11-25,0.08
1997-11-26,0.08
1998-05-27,0.09
1998-11-25,0.09
1998-11-27,0.09
1999-05-26,0.1
1999-05-27,0.1
1999-11-26,0.1
2000-05-26,0.11
2000-05-30,0.11
2000-11-28,0.11
2001-05-29,0.11
2001-11-28,0.11
2002-05-29,0.11
2002-12-04,0.11
2003-05-28,0.11
2003-11-26,0.11
2003-11-28,0.11
2004-05-26,0.11
2004-05-27,0.11
2004-11-26,0.11
2005-05-26,0.11
2005-05-27,0.11
2005-11-28,0.11
2006-05-26,0.11
2006-05-30,0.11
2006-11-28,0.11
2007-05-29,0.15
2007-11-28,0.15
2008-05-28,0.2
2008-11-25,0.2
2008-11-26,0.2
2009-05-27,0.2
2009-11-25,0.2
2009-11-27,0.2
2010-05-26,0.2
2010-05-27,0.2
2010-08-27,0.12
2010-11-26,0.12
2011-02-24,0.12
2011-05-26,0.12
2011-05-27,0.12
2011-08-29,0.12
2011-11-28,0.15
2012-02-27,0.15
2012-05-29,0.2
2012-08-29,0.2
2012-11-28,0.2
2013-02-26,0.2
2013-05-29,0.2
2013-08-28,0.05
2013-11-26,0.05
2013-11-27,0.05
2014-02-26,0.05
2014-05-28,0.05
2014-08-27,0.05
2014-11-25,0.05
2014-11-26,0.05
2015-02-25,0.05
2015-05-27,0.05
2015-08-27,0.02
2015-11-25,0.02
2015-11-27,0.02
2016-02-25,0.02
2016-05-26,0.02
2016-05-27,0.02
2016-08-29,0.02
2016-11-28,0.02
2017-02-24,0.03
2017-05-26,0.03
2017-05-30,0.03
2017-08-29,0.03
2017-11-29,0.03
2018-02-27,0.03
2018-05-30,0.03
2018-08-30,0.03
2018-11-29,0.03
2018-12-27,0.07
2019-05-30,0.04
2019-08-29,0.04
2019-11-27,0.05
2019-11-29,0.05
2020-02-27,0.07
2020-05-28,0.07
2020-08-28,0.08
2020-11-27,0.09
2021-02-26,0.09
2021-05-27,0.230512
2021-08-30,0.09
2021-11-29,0.09
