Date,Dividends
2007-12-27,0.161
2008-02-01,0.476
2008-03-03,0.424
2008-04-01,0.459
2008-05-01,0.446
2008-06-02,0.459
2008-07-01,0.377
2008-08-01,0.428
2008-09-02,0.45
2008-10-01,0.435
2008-11-03,0.45
2008-12-01,0.508
2008-12-29,0.364
2009-02-02,0.486
2009-03-02,0.489
2009-04-01,0.522
2009-05-01,0.58
2009-06-01,0.494
2009-07-01,0.473
2009-08-03,0.45
2009-09-01,0.494
2009-10-01,0.454
2009-11-02,0.448
2009-12-01,0.422
2009-12-29,0.418
2010-02-01,0.479
2010-03-01,0.491
2010-04-01,0.479
2010-05-03,0.471
2010-06-01,0.45
2010-07-01,0.463
2010-08-02,0.435
2010-09-01,0.444
2010-10-01,0.445
2010-11-01,0.438
2010-12-01,0.459
2010-12-28,0.46
2011-02-01,0.455
2011-03-01,0.45
2011-04-01,0.452
2011-05-02,0.447
2011-06-01,0.456
2011-07-01,0.448
2011-08-01,0.42
2011-09-01,0.436
2011-10-03,0.441
2011-11-01,0.445
2011-12-01,0.441
2011-12-27,0.414
2012-02-01,0.432
2012-03-01,0.453
2012-04-02,0.446
2012-05-01,0.436
2012-06-01,0.441
2012-07-02,0.447
2012-08-01,0.447
2012-09-04,0.427
2012-10-01,0.4
2012-12-03,0.392
2012-12-26,0.391
2013-02-01,0.434
2013-03-01,0.428
2013-04-01,0.411
2013-05-01,0.411
2013-06-03,0.41
2013-07-01,0.44
2013-08-01,0.455
2013-09-03,0.461
2013-10-01,0.433
2013-11-01,0.437
2013-12-02,0.405
2013-12-26,0.417
2014-02-03,0.421
2014-03-03,0.431
2014-04-01,0.425
2014-05-01,0.415
2014-06-02,0.41
2014-07-01,0.401
2014-08-01,0.4
2014-09-02,0.29
2014-10-01,0.39
2014-11-03,0.405
2014-12-01,0.417
2014-12-24,0.596
2015-02-02,0.379
2015-03-02,0.356
2015-04-01,0.378
2015-05-01,0.402
2015-06-01,0.419
2015-07-01,0.422
2015-08-03,0.419
2015-09-01,0.461
2015-10-01,0.47
2015-11-02,0.44
2015-12-01,0.425
2015-12-24,0.548
2016-02-01,0.419
2016-03-01,0.439
2016-04-01,0.429
2016-05-02,0.41
2016-06-01,0.444
2016-07-01,0.529
2016-08-01,0.501
2016-09-01,0.492
2016-10-03,0.502
2016-11-01,0.453
2016-12-01,0.445
2016-12-22,0.263
2017-02-01,0.442
2017-03-01,0.441
2017-04-03,0.437
2017-05-01,0.444
2017-06-01,0.444
2017-07-03,0.443
2017-08-01,0.454
2017-09-01,0.451
2017-10-02,0.452
2017-11-01,0.445
2017-12-01,0.449
2017-12-21,0.371
2018-02-01,0.31
2018-03-01,0.34
2018-04-02,0.374
2018-05-01,0.411
2018-06-01,0.452
2018-07-02,0.446
2018-08-01,0.441
2018-09-04,0.436
2018-10-01,0.45
2018-11-01,0.461
2018-12-03,0.454
2018-12-18,1.29
2019-02-01,0.442
2019-03-01,0.443
2019-04-01,0.454
2019-05-01,0.449
2019-06-03,0.459
2019-07-01,0.438
2019-08-01,0.418
2019-09-03,0.413
2019-10-01,0.4
2019-11-01,0.405
2019-12-02,0.408
2019-12-19,0.441
2020-02-03,0.411
2020-03-02,0.417
2020-04-01,0.409
2020-05-01,0.379
2020-06-01,0.337
2020-07-01,0.33
2020-08-03,0.328
2020-09-01,0.333
2020-10-01,0.366
2020-11-02,0.396
2020-12-01,0.396
2020-12-17,0.395
2021-02-01,0.362
2021-03-01,0.351
2021-04-01,0.348
2021-05-03,0.348
2021-06-01,0.358
2021-07-01,0.355
