Date,Dividends
2006-03-02,0.13
2006-06-01,0.14
2006-08-30,0.14
2006-11-29,0.14
2007-03-02,0.14
2007-05-30,0.14
2007-08-29,0.14
2007-11-28,0.14
2008-03-05,0.14
2008-05-29,0.14
2008-08-27,0.14
2008-11-26,0.05
2010-11-29,0.1
2011-02-25,0.11
2011-05-27,0.11
2011-08-30,0.13
2011-11-29,0.13
2012-02-28,0.14
2012-05-30,0.15
2012-08-30,0.15
2012-11-29,0.15
2013-02-27,0.15
2013-05-30,0.16
2013-08-28,0.17
2013-11-27,0.17
2014-02-27,0.17
2014-05-29,0.17
2014-08-28,0.17
2014-11-26,0.19
2015-02-26,0.2
2015-05-28,0.2
2015-08-28,0.21
2015-11-27,0.22
2016-02-26,0.22
2016-05-27,0.23
2016-08-30,0.23
2016-11-29,0.23
2017-02-27,0.24
2017-05-30,0.24
2017-08-30,0.24
2017-11-30,0.25
2018-02-28,0.26
2018-05-31,0.26
2018-08-31,0.26
2018-11-30,0.26
2019-02-28,0.26
2019-05-31,0.26
2019-08-30,0.28
2019-11-29,0.29
2020-02-28,0.3
2020-11-30,0.3
2021-02-26,0.31
2021-05-28,0.33
2021-08-31,0.34
2021-11-30,0.35
