Date,Dividends
1982-03-15,0.12
1982-06-14,0.12
1982-09-13,0.12
1982-12-13,0.12
1983-03-14,0.12
1983-06-13,0.12
1983-09-12,0.12
1983-12-12,0.12
1984-03-13,0.12
1984-06-14,0.12
1984-09-11,0.12
1984-12-11,0.12
1985-03-15,0.12
1985-06-14,0.12
1985-09-10,0.12
1985-12-16,0.12
1986-03-14,0.12
1986-06-13,0.12
1986-09-11,0.12
1986-12-16,0.12
1987-03-16,0.12
1987-06-15,0.12
1987-09-10,0.12
1987-12-17,0.12
1988-03-14,0.12
1988-06-13,0.12
1988-09-12,0.12
1988-12-19,0.12
1989-03-13,0.12
1989-06-12,0.12
1989-09-11,0.12
1989-12-15,0.12
1990-03-12,0.12
1990-06-15,0.12
1990-09-10,0.12
1990-12-14,0.12
1991-03-11,0.12
1991-06-14,0.12
1991-09-06,0.12
1991-12-16,0.12
1992-03-13,0.12
1992-06-15,0.12
1992-09-04,0.12
1992-12-14,0.12
1993-03-15,0.12
1993-06-14,0.12
1993-09-03,0.12
1993-12-13,0.12
1994-03-10,0.12
1994-06-09,0.12
1994-09-06,0.12
1994-12-12,0.12
1995-03-10,0.12
1995-06-09,0.12
1995-06-14,0.12
1995-09-08,0.12
1995-09-13,0.12
1995-12-08,0.12
1995-12-13,0.12
1996-03-13,0.12
1996-03-14,0.15
1996-06-13,0.15
1996-06-14,0.15
1996-09-10,0.15
1996-12-13,0.15
1997-03-13,0.15
1997-06-16,0.15
1997-09-10,0.15
1997-12-15,0.15
1998-03-13,0.15
1998-06-16,0.15
1998-09-09,0.15
1998-12-15,0.18
1999-03-15,0.18
1999-06-16,0.18
1999-09-09,0.18
1999-12-15,0.18
2000-03-15,0.18
2000-06-14,0.18
2000-09-07,0.18
2000-12-13,0.18
2001-03-14,0.18
2001-06-13,0.18
2001-09-07,0.18
2001-12-13,0.18
2002-03-13,0.18
2002-06-12,0.18
2002-09-11,0.18
2002-12-13,0.18
2003-03-13,0.18
2003-06-11,0.18
2003-09-10,0.18
2003-12-15,0.18
2004-03-15,0.18
2004-06-15,0.18
2004-09-09,0.18
2004-10-12,1.0
2004-12-15,0.18
2005-03-11,0.18
2005-06-10,0.18
2005-09-12,0.18
2005-12-14,0.18
2006-03-13,0.18
2006-06-12,0.18
2006-07-12,2.0
2006-09-12,0.18
2006-12-13,0.18
2007-03-14,0.18
2007-06-13,0.18
2007-09-12,0.18
2007-12-12,0.18
2008-03-12,0.18
2008-06-11,0.18
2008-09-11,0.18
2008-12-11,0.18
2009-03-11,0.18
2009-06-10,0.18
2009-09-11,0.18
2009-12-11,0.18
2010-03-11,0.18
2010-06-10,0.18
2010-09-13,0.18
2010-12-08,0.18
2011-03-11,0.18
2011-06-10,0.09
2011-09-14,0.09
2018-05-24,0.62381
2018-06-01,0.624
