Date,Dividends
2000-03-07,0.01875
2000-08-16,0.02313
2001-01-03,0.01888
2001-04-23,0.00938
2001-04-25,0.00875
2001-05-07,0.01138
2001-08-31,0.18963
2002-03-06,0.02313
2002-08-15,0.01663
2003-02-20,0.02375
2003-08-14,0.02088
2004-02-24,0.02575
2004-08-17,0.05425
2005-02-24,0.04375
2005-08-11,0.03825
2006-02-23,0.07275
2006-08-10,0.05075
2007-02-22,0.05275
2008-02-28,0.13038
2008-08-14,0.07038
2009-03-19,0.04763
2009-08-20,0.06075
2010-03-04,0.08163
2010-08-19,0.09388
2011-03-03,0.1405
2011-08-18,0.1445
2012-02-23,0.1485
2012-08-09,0.1245
2013-02-28,0.167
2013-08-08,0.145
2014-02-27,0.1495
2014-08-14,0.156
2015-03-05,0.124
2015-08-13,0.114318
2016-02-25,0.10659
2016-08-18,0.124556
2017-03-02,0.142469
2017-08-17,0.1345
2018-03-02,0.139
2018-08-10,0.0745
2019-03-01,0.093
2019-08-23,0.05
2020-02-28,0.055
2021-03-05,0.078803
2021-08-20,0.038114
