Date,Dividends
1985-01-07,0.1268
1985-04-15,0.0634
1985-07-15,0.0634
1985-10-11,0.0634
1986-01-13,0.07
1986-04-14,0.07
1986-07-14,0.07
1986-10-10,0.07
1987-01-12,0.08333
1987-04-10,0.08333
1987-07-13,0.08333
1987-10-09,0.08333
1988-01-11,0.09
1988-04-11,0.09
1988-07-11,0.09
1988-10-07,0.09
1989-01-13,0.1
1989-04-10,0.1
1989-07-10,0.1
1989-10-06,0.1
1990-01-12,0.11333
1990-04-16,0.11333
1990-07-17,0.11467
1990-10-15,0.115
1991-01-14,0.13
1991-04-15,0.13
1991-07-15,0.13
1991-10-11,0.13
1992-01-13,0.14
1992-04-10,0.14
1992-07-13,0.14
1992-10-09,0.14
1993-01-11,0.15
1993-04-12,0.15
1993-07-12,0.15
1993-10-08,0.15
1994-01-10,0.155
1994-04-11,0.155
1994-07-11,0.155
1994-10-07,0.155
1995-01-09,0.17
1995-04-07,0.17
1995-07-12,0.17
1995-10-11,0.17
1996-01-10,0.17
1996-04-17,0.17
1996-06-24,0.068
1996-07-17,0.17
1996-07-18,0.17
1996-10-16,0.175
1997-01-15,0.175
1997-04-16,0.175
1997-07-16,0.175
1997-10-15,0.18
1998-01-14,0.18
1998-04-15,0.18
1998-07-15,0.18
1998-10-14,0.19
1999-01-13,0.19
1999-04-14,0.19
1999-07-14,0.19
1999-10-13,0.195
2000-01-12,0.195
2000-04-12,0.195
2000-07-13,0.195
2000-10-13,0.205
2001-01-12,0.205
2001-04-11,0.205
2001-07-13,0.205
2001-10-15,0.205
2002-01-15,0.205
2002-04-12,0.21
2002-07-15,0.21
2002-10-15,0.21
2003-01-15,0.21
2003-04-14,0.21
2003-07-15,0.21
2003-10-15,0.21
2004-01-14,0.21
2004-04-14,0.215
2004-07-14,0.215
2004-10-13,0.215
2005-01-12,0.215
2005-04-13,0.215
2005-07-13,0.215
2005-10-13,0.215
2006-01-12,0.215
2006-04-11,0.215
2006-07-13,0.215
2006-10-13,0.215
2007-01-12,0.215
2007-04-12,0.215
2007-07-13,0.215
2007-10-15,0.215
2008-01-15,0.215
2008-04-14,0.23
2008-07-15,0.23
2008-10-15,0.23
2009-01-14,0.23
2009-04-14,0.23
2009-07-15,0.23
2009-10-14,0.23
2010-01-13,0.23
2010-04-14,0.23
2010-07-14,0.235
2010-10-13,0.235
2011-01-12,0.235
2011-04-13,0.235
2011-07-13,0.24
2011-10-13,0.24
2012-01-12,0.24
2012-04-12,0.24
2012-07-13,0.245
2012-10-15,0.245
2013-01-15,0.245
2013-04-12,0.245
2013-07-15,0.25
2013-10-15,0.25
2014-01-15,0.25
2014-04-14,0.25
2014-07-15,0.3
2014-10-15,0.3
2015-01-14,0.3
2015-04-14,0.3
2015-07-15,0.32
2015-10-14,0.32
2016-01-13,0.32
2016-04-13,0.32
2016-07-13,0.345
2016-10-13,0.345
2017-01-12,0.345
2017-01-13,0.345
2017-04-11,0.345
2017-07-13,0.355
2017-10-16,0.355
2018-01-16,0.355
2018-04-13,0.355
2018-07-16,0.37
2018-10-16,0.37
2019-01-16,0.37
2019-04-15,0.37
2019-07-16,0.385
2019-10-16,0.385
2020-01-16,0.385
2020-04-15,0.385
2020-07-16,0.385
2020-10-15,0.395
2021-01-14,0.395
2021-04-15,0.395
2021-07-15,0.395
2021-10-14,0.415
2022-01-13,0.415
