Date,Dividends
1962-03-26,0.23404
1962-06-19,0.23404
1962-09-24,0.23404
1962-12-17,0.25532
1963-03-25,0.25532
1963-06-24,0.25532
1963-09-23,0.25532
1963-12-23,0.25532
1964-03-18,0.25532
1964-06-19,0.25532
1964-09-24,0.25532
1964-12-18,0.2766
1965-03-22,0.2766
1965-06-22,0.2766
1965-09-24,0.2766
1965-12-17,0.29787
1966-03-22,0.29787
1966-06-21,0.29787
1966-09-23,0.29787
1966-12-19,0.29787
1967-03-22,0.29787
1967-06-19,0.29787
1967-09-25,0.29787
1967-12-18,0.29787
1968-03-20,0.29787
1968-06-20,0.29787
1968-09-19,0.29787
1968-12-16,0.29787
1969-03-19,0.29787
1969-06-20,0.29787
1969-09-19,0.29787
1969-12-15,0.29787
1970-03-20,0.29787
1970-06-19,0.29787
1970-09-25,0.29787
1970-12-14,0.29787
1971-03-19,0.29787
1971-06-16,0.29787
1971-09-24,0.29787
1971-12-15,0.29787
1972-03-20,0.29787
1972-06-16,0.29787
1972-09-21,0.29787
1972-12-21,0.29787
1973-03-23,0.30894
1973-06-14,0.30894
1973-09-19,0.30894
1973-12-13,0.30894
1974-03-15,0.30894
1974-06-14,0.30894
1974-09-20,0.30894
1974-12-02,0.30894
1975-03-21,0.30894
1975-06-13,0.30894
1975-09-19,0.30809
1975-12-10,0.30809
1976-03-19,0.30809
1976-06-16,0.30809
1976-09-22,0.30809
1976-12-10,0.30809
1977-03-10,0.30809
1977-06-10,0.30809
1977-09-12,0.30809
1977-12-12,0.3234
1978-03-10,0.3234
1978-06-14,0.3234
1978-09-20,0.3234
1978-12-13,0.3234
1979-03-14,0.34043
1979-06-14,0.34043
1979-09-14,0.34043
1979-12-12,0.34043
1980-03-14,0.34043
1980-06-12,0.34043
1980-09-18,0.34043
1980-12-12,0.34043
1981-03-13,0.34043
1981-06-12,0.34043
1981-09-18,0.35745
1981-12-14,0.35745
1982-03-12,0.35745
1982-06-16,0.35745
1982-09-17,0.35745
1982-12-10,0.35745
1983-03-10,0.35745
1983-06-10,0.35745
1983-09-16,0.35745
1983-12-01,0.35745
1983-12-09,0.35745
1984-03-16,0.35745
1984-06-14,0.35745
1984-09-14,0.35745
1984-12-11,0.35745
1985-03-15,0.35745
1985-06-14,0.35745
1985-09-18,0.35745
1985-11-29,0.35745
1986-03-20,0.35745
1986-06-12,0.35745
1986-09-17,0.35745
1986-12-10,0.35745
1987-03-10,0.35745
1987-06-10,0.35745
1987-09-17,0.35745
1987-12-10,0.35745
1988-03-10,0.35745
1988-06-10,0.66553
1988-09-14,0.35745
1988-12-14,0.35745
1989-03-10,0.35745
1989-06-09,0.35745
1989-09-14,0.35745
1989-12-13,0.35745
1990-03-09,0.37872
1990-06-13,0.37872
1990-09-14,0.37872
1990-12-13,0.37872
1991-03-13,0.4
1991-06-13,0.4
1991-09-13,0.4
1991-12-12,0.4
1992-03-13,0.42128
1992-06-12,0.42128
1992-09-15,0.42128
1992-12-11,0.42128
1993-03-12,0.4383
1993-06-11,0.4383
1993-09-15,0.4383
1993-12-10,0.4383
1994-03-15,0.4383
1994-06-15,0.4383
1994-09-15,0.4383
1994-12-13,0.4383
1995-03-14,0.515
1995-03-16,0.4383
1995-06-15,0.515
1995-06-19,0.4383
1995-09-18,0.515
1995-09-19,0.4383
1995-12-13,0.4383
1995-12-19,0.515
1996-03-13,0.515
1996-03-19,0.4383
1996-06-18,0.4383
1996-09-17,0.515
1996-09-18,0.4383
1996-12-12,0.4383
1997-03-18,0.4383
1997-06-18,0.4383
1997-09-18,0.4383
1997-12-17,0.4383
1998-03-18,0.4383
1998-06-18,0.4383
1998-09-17,0.4383
1998-12-17,0.4383
1999-03-25,0.4383
1999-06-17,0.43915
1999-09-16,0.4383
1999-12-16,0.4383
2000-03-16,0.4383
2000-06-16,0.4383
2000-09-21,0.4383
2000-12-20,0.4383
2001-03-20,0.4383
2001-06-21,0.4383
2001-09-20,0.4383
2001-12-21,0.4383
2002-03-21,0.4383
2002-06-26,0.4383
2002-09-24,0.4383
2002-12-19,0.4383
2003-03-20,0.4383
2003-06-19,0.4383
2003-09-18,0.4383
2003-12-18,0.4383
2004-03-18,0.4383
2004-06-17,0.4383
2004-09-17,0.4383
2004-12-16,0.4383
2005-03-17,0.4383
2005-06-16,0.4383
2005-09-15,0.4383
2005-12-15,0.4383
2006-03-16,0.4383
2006-06-15,0.4383
2006-09-14,0.4383
2006-12-14,0.45106
2007-03-15,0.45106
2007-06-14,0.45106
2007-09-17,0.45106
2007-12-13,0.45106
2008-03-17,0.45106
2008-06-12,0.45106
2008-09-11,0.45106
2008-12-11,0.45106
2009-03-12,0.45106
2009-06-11,0.45106
2009-09-17,0.45106
2009-12-17,0.45106
2010-03-18,0.45106
2010-06-17,0.45106
2010-09-16,0.4766
2010-12-22,0.4766
2011-03-17,0.4766
2011-06-16,0.50043
2011-09-15,0.50043
2011-12-15,0.50043
2012-03-15,0.50043
2012-06-18,0.50043
2012-09-13,0.52766
2012-12-17,0.52766
2013-03-14,0.52766
2013-06-13,0.55745
2013-09-12,0.55745
2013-12-12,0.55745
2014-03-13,0.55745
2014-06-12,0.55745
2014-09-11,0.58723
2014-12-11,0.58723
2015-03-12,0.58723
2015-06-11,0.58723
2015-09-17,0.62128
2015-12-17,0.62128
2016-03-17,0.62128
2016-06-16,0.62128
2016-09-15,0.65532
2016-12-15,0.70213
2017-03-16,0.70213
2017-06-15,0.70213
2017-09-14,0.825
2017-09-15,0.70213
2017-12-15,0.75149
2018-02-16,0.8825
2018-03-16,0.75149
2018-06-15,0.75149
2018-09-14,0.75149
2018-12-14,0.80426
2019-03-15,0.80426
2019-06-14,0.80426
2019-09-13,0.80426
2019-12-13,0.86213
2020-03-13,0.86213
2020-06-12,0.86213
2020-09-18,0.86213
2020-12-18,0.9234
2021-03-12,0.9234
2021-06-18,0.9234
2021-09-17,0.825
2021-12-17,0.885
