Date,Dividends
2006-09-27,0.01
2006-12-27,0.01
2007-03-28,0.01
2007-06-27,0.01
2007-09-26,0.01
2007-12-27,0.01
2008-03-27,0.01
2008-06-26,0.03
2008-07-29,0.01
2008-08-27,0.01
2008-09-26,0.01
2008-10-29,0.01
2008-11-25,0.01
2008-12-29,0.01
2009-03-27,0.01
2009-06-26,0.01
2009-09-28,0.01
2009-12-29,0.01
2010-03-29,0.01
2010-06-28,0.015
2010-09-28,0.02
2010-11-09,0.01
2010-12-29,0.03
2011-03-29,0.03
2011-06-28,0.03
2011-09-28,0.045
2011-12-28,0.05
2012-03-28,0.055
2012-06-27,0.055
2012-09-26,0.065
2012-12-27,0.065
2013-03-26,0.065
2013-06-26,0.065
2013-09-26,0.065
2013-12-27,0.065
2014-03-27,0.038
2014-06-26,0.038
2014-09-26,0.038
2014-12-29,0.015
2015-03-27,0.015
2015-06-26,0.015
2015-09-28,0.015
2015-12-29,0.015
2016-03-29,0.005
2016-06-28,0.005
2016-09-28,0.005
2016-12-28,0.005
2017-03-29,0.005
2017-06-28,0.005
2017-09-28,0.005
2017-12-28,0.005
2018-03-28,0.005
2018-06-28,0.005
2018-09-27,0.005
2018-12-27,0.005
2019-03-28,0.005
2019-06-27,0.005
2019-09-27,0.01
2019-12-30,0.01
2020-03-30,0.013
2020-06-29,0.015625
2020-09-29,0.0175
2020-12-30,0.026
2021-03-30,0.02625
2021-06-29,0.02625
2021-09-29,0.03
2021-12-30,0.03
