Date,Dividends
2016-12-05,0.08
2017-03-15,0.0732
2017-06-14,0.0732
2017-09-14,0.0732
2017-12-14,0.2032
2018-03-15,0.0732
2018-06-14,0.0732
2018-09-13,0.0732
2018-12-14,0.0732
2019-03-14,0.153
2019-06-13,0.153
2019-09-13,0.153
2019-12-13,0.153
2020-03-13,0.153
2020-06-12,0.0732
2020-09-11,0.08
2020-12-14,1.0
2021-03-12,0.14
2021-05-07,0.25
2021-06-14,0.15
2021-09-13,0.5
2021-12-13,0.5
