Date,Dividends
2006-03-28,0.01933
2007-07-05,0.05682
2007-12-14,0.3205
2008-12-11,0.05399
2010-09-27,0.053993
2011-03-29,0.142267
2011-09-27,0.147806
2012-03-28,0.125502
2012-09-26,0.152815
2013-03-26,0.142103
2013-09-26,0.106578
2014-03-26,0.128129
2014-09-26,0.099858
2015-03-26,0.130017
2015-09-25,0.121644
2016-03-28,0.145886
2016-09-27,0.13159
2017-03-28,0.133416
2017-09-27,0.142361
2018-03-28,0.162352
2018-09-27,0.150256
2019-03-28,0.176072
2019-09-27,0.165471
2020-03-27,0.185391
2020-09-28,0.182674
2021-03-29,0.171821
