Date,Dividends
1989-02-13,0.00741
1989-08-09,0.00741
1990-02-13,0.00741
1990-08-20,0.00741
1991-02-13,0.00741
1991-08-20,0.00741
1992-02-13,0.01037
1992-08-18,0.01037
1993-02-12,0.01037
1993-08-17,0.01037
1994-02-14,0.01037
1994-08-29,0.02074
1995-02-13,0.02074
1995-08-24,0.00593
1995-11-29,0.00593
1996-02-15,0.00593
1996-06-06,0.00593
1996-08-22,0.00593
1996-11-27,0.00593
1997-02-18,0.00593
1997-06-02,0.00593
1997-08-21,0.00593
1997-12-03,0.00593
1998-02-18,0.00593
1998-06-10,0.00593
1998-08-21,0.00593
1998-12-03,0.00593
1999-02-17,0.00593
1999-05-27,0.00593
1999-08-26,0.00593
1999-12-01,0.00593
2000-02-16,0.00593
2000-05-22,0.00593
2000-08-17,0.00593
2000-11-30,0.00593
2001-02-14,0.00593
2001-05-10,0.00593
2001-08-17,0.00889
2001-11-29,0.00889
2002-02-14,0.00889
2002-06-13,0.01333
2002-08-19,0.01333
2002-11-29,0.01333
2003-02-14,0.01333
2003-05-12,0.01333
2003-08-28,0.01333
2003-11-26,0.01333
2004-02-13,0.01333
2004-05-24,0.02
2004-09-07,0.02
2004-12-01,0.02
2005-02-14,0.02
2005-05-23,0.02
2005-09-07,0.02
2005-12-01,0.02
2006-02-15,0.02
2006-05-11,0.02
2006-09-06,0.02
2006-12-13,0.02
2007-02-22,0.02
2007-05-25,0.02
2007-09-06,0.02
2007-12-03,0.02
2008-02-15,0.02
2008-05-12,0.02
2008-09-08,0.02
2008-12-01,0.02
2009-02-13,0.02
2009-05-22,0.02
2009-09-04,0.02
2009-12-02,0.02
2010-02-17,0.02
2010-05-19,0.02
2010-09-08,0.02
2010-12-01,0.02
2011-02-14,0.02
2011-05-23,0.02
2011-09-07,0.02
2011-12-12,0.02
2012-02-16,0.02
2012-05-10,0.02
2012-09-06,0.02
2012-12-03,0.02
2013-02-21,0.02
2013-05-23,0.02
2013-09-05,0.02
2013-12-02,0.02
2014-02-20,0.02
2014-05-23,0.02
2014-09-08,0.02
2014-12-01,0.02
2015-03-05,0.02
2015-05-22,0.02
2015-09-14,0.02
2015-11-30,0.02
2016-03-07,0.02
2016-05-23,0.02
2016-09-12,0.02
2016-11-30,0.02
2017-03-01,0.02
